start_point_y,num_stroke,end_point_x,theta_rad,r,b,num_physical_stroke,start_point_x,num_brush,end_point_y,g,theta_deg,Unnamed: 0,Unnamed: 0.1
178.28899345826878,155.0,340.0393953103891,0.3141592700403172,152.0,107.0,548.0,324.12894140630823,2.0,129.3216521886812,36.0,18.000000268220898,547.0,547.0
323.3884221401456,159.0,475.0892078831048,2.8274333133294083,121.0,85.0,555.0,453.11762393384026,2.0,391.0099871124444,41.0,161.9999957084656,554.0,554.0
327.15781842561125,159.0,463.4882019468672,2.8274333133294083,121.0,85.0,556.0,441.5166179976029,2.0,394.77938339791,41.0,161.9999957084656,555.0,555.0
100.67674027530492,164.0,355.0469490763473,2.3248898222044123,204.0,181.0,566.0,327.04933865073366,2.0,126.9741089676957,91.0,133.20637464523315,565.0,565.0
111.758972807178,164.0,344.63771948870874,2.3248898222044123,204.0,181.0,567.0,316.6401090630952,2.0,138.05634149956882,91.0,133.20637464523315,566.0,566.0
119.14712782842676,164.0,337.6982330969497,2.3248898222044123,204.0,181.0,568.0,309.70062267133613,2.0,145.44449652081752,91.0,133.20637464523315,567.0,567.0
469.0003048921458,168.0,592.9873682310275,2.367754211381132,161.0,151.0,581.0,567.8558619402279,2.0,494.7196591373343,87.0,135.66232323646545,580.0,580.0
471.84537814600463,168.0,590.0757462206789,2.367754211381132,161.0,151.0,582.0,564.9442399298794,2.0,497.564732391193,87.0,135.66232323646545,581.0,581.0
381.2576283972724,170.0,135.75321192552013,0.3141592700403172,155.0,113.0,585.0,123.125867557202,2.0,342.3946591356949,54.0,18.000000268220898,584.0,584.0
386.0023219969339,170.0,150.3558770735373,0.3141592700403172,155.0,113.0,586.0,137.7285327052192,2.0,347.1393527353565,54.0,18.000000268220898,585.0,585.0
388.8491381567309,170.0,159.11747616234766,0.3141592700403172,155.0,113.0,587.0,146.4901317940295,2.0,349.9861688951535,54.0,18.000000268220898,586.0,586.0
393.2384329999362,172.0,270.441561611284,1.5367541060569034,196.0,160.0,593.0,250.02192712536615,2.0,392.543034648545,81.0,88.04952442646027,592.0,592.0
408.6401042833005,172.0,270.9660713338506,1.5367541060569034,196.0,160.0,594.0,250.5464368479328,2.0,407.9447059319094,81.0,88.04952442646027,593.0,593.0
412.747216625531,172.0,271.1059405932017,1.5367541060569034,196.0,160.0,595.0,250.68630610728383,2.0,412.0518182741399,81.0,88.04952442646027,594.0,594.0
57.70668963773432,173.0,249.43373830340877,1.5238339880878442,211.0,186.0,596.0,225.75936116184243,2.0,56.59406745106936,89.0,87.30925619602203,595.0,595.0
124.9851649775943,174.0,98.48973599603892,0.3141592700403172,149.0,113.0,597.0,93.18625136134531,2.0,108.66271788773176,58.0,18.000000268220898,596.0,596.0
193.57611108659884,180.0,72.02659878927321,0.7721685153695054,228.0,168.0,610.0,54.92078845113368,2.0,176.0115978084102,108.0,44.2419970035553,609.0,609.0
204.05510096754227,180.0,82.78658929936641,0.7721685153695054,228.0,168.0,611.0,65.68077896122688,2.0,186.4905876893536,108.0,44.2419970035553,610.0,610.0
209.6438955707121,180.0,88.52525090474946,0.7721685153695054,228.0,168.0,612.0,71.41944056660994,2.0,192.07938229252343,108.0,44.2419970035553,611.0,611.0
173.40773798541812,187.0,597.5197678800092,2.4398361408771114,231.0,167.0,625.0,581.1644851517857,2.0,192.75633581371383,64.0,139.79231357574466,624.0,624.0
183.20619052515045,187.0,585.9280197774976,2.4398361408771114,231.0,167.0,626.0,569.5727370492741,2.0,202.55478835344616,64.0,139.79231357574466,625.0,625.0
193.0046430648828,187.0,574.3362716749863,2.4398361408771114,231.0,167.0,627.0,557.9809889467626,2.0,212.35324089317848,64.0,139.79231357574466,626.0,626.0
182.4781162343868,189.0,37.96881511057563,1.7533289925959532,223.0,154.0,630.0,24.306223557348968,2.0,185.0000567213233,94.0,100.45835137367249,629.0,629.0
193.6372756647642,189.0,35.90897632684196,1.7533289925959532,223.0,154.0,631.0,22.246384773615294,2.0,196.15921615170072,94.0,100.45835137367249,630.0,630.0
41.15388335146662,191.0,381.7138143778266,2.296041545815049,184.0,153.0,635.0,362.7546829101889,2.0,57.95908626705453,64.0,131.55349016189578,634.0,634.0
44.298535692594754,191.0,378.92642294157633,2.296041545815049,184.0,153.0,636.0,359.9672914739386,2.0,61.10373860818268,64.0,131.55349016189578,635.0,635.0
294.3797780413895,198.0,150.89262118043413,2.825242634467412,219.0,170.0,651.0,143.51939843304368,2.0,316.90420139668856,117.0,161.87447905540466,650.0,650.0
299.1169380852023,198.0,136.42109333104003,2.825242634467412,219.0,170.0,652.0,129.04787058364957,2.0,321.6413614405014,117.0,161.87447905540466,651.0,651.0
303.8540981290152,198.0,121.94956548164592,2.825242634467412,219.0,170.0,653.0,114.57634273425543,2.0,326.3785214843142,117.0,161.87447905540466,652.0,652.0
305.74896214654024,198.0,116.16095434188829,2.825242634467412,219.0,170.0,654.0,108.7877315944978,2.0,328.2733855018393,117.0,161.87447905540466,653.0,653.0
477.6615865872933,199.0,328.4455799350903,0.4842193303644347,215.0,200.0,655.0,321.97795753617737,2.0,465.36538992836535,99.0,27.74372398853302,654.0,654.0
484.7999068826673,199.0,342.01690255607224,0.4842193303644347,215.0,200.0,656.0,335.5492801571594,2.0,472.5037102237394,99.0,27.74372398853302,655.0,655.0
487.65523500081696,199.0,347.445431604465,0.4842193303644347,215.0,200.0,657.0,340.97780920555215,2.0,475.35903834188906,99.0,27.74372398853302,656.0,656.0
17.077146932879288,209.0,380.1782181171427,1.8077605931020264,166.0,152.0,678.0,366.6730668060352,2.0,20.338661892838843,59.0,103.57705235481262,677.0,677.0
9.607300354531718,219.0,187.45654142277263,1.6153411290075643,212.0,170.0,700.0,171.94402564801194,2.0,10.298759702343704,110.0,92.55222916603088,699.0,699.0
24.79642637518017,219.0,186.7794969430397,1.6153411290075643,212.0,170.0,701.0,171.26698116827905,2.0,25.48788572299216,110.0,92.55222916603088,700.0,700.0
26.821643177933296,219.0,186.689224345742,1.6153411290075643,212.0,170.0,702.0,171.17670857098128,2.0,27.51310252574528,110.0,92.55222916603088,701.0,701.0
298.0698367640263,220.0,279.68084302934625,0.3141592700403172,146.0,112.0,703.0,274.88245216938543,2.0,283.30190844462686,43.0,18.000000268220898,702.0,702.0
224.1362702777508,223.0,459.3346964991737,0.8321678182384442,195.0,162.0,708.0,436.9765138575466,2.0,203.7774071080529,87.0,47.67970383167267,707.0,707.0
228.7483234037883,223.0,463.5343293597424,0.8321678182384442,195.0,162.0,709.0,441.1761467181154,2.0,208.3894602340904,87.0,47.67970383167267,708.0,708.0
384.1288653626278,226.0,239.89741086066155,0.7386873529732727,144.0,111.0,715.0,212.3836557408401,2.0,353.91672401467133,44.0,42.32366770505904,714.0,714.0
392.342011445404,226.0,248.91605369162448,0.7386873529732727,144.0,111.0,716.0,221.40229857180304,2.0,362.12987009744745,44.0,42.32366770505904,715.0,715.0
69.91676364943558,230.0,553.1310345687704,2.4935202253547124,218.0,193.0,720.0,532.904137322824,2.0,96.63067085265904,120.0,142.86818504333496,719.0,719.0
71.73668108115379,230.0,550.7274476618268,2.4935202253547124,218.0,193.0,721.0,530.5005504158804,2.0,98.45058828437725,120.0,142.86818504333496,720.0,720.0
372.2216954173216,235.0,279.551180343678,0.7168888436978643,134.0,103.0,730.0,256.4613061125722,2.0,345.7296749570009,40.0,41.07470512390137,729.0,729.0
376.3200793246338,235.0,284.2534350740435,0.7168888436978643,134.0,103.0,731.0,261.16356084293767,2.0,349.8280588643132,40.0,41.07470512390137,730.0,730.0
151.7567439674657,236.0,356.1354546987087,1.0042603516117938,194.0,152.0,732.0,334.7586414585686,2.0,138.1591203979803,72.0,57.53987967967987,731.0,731.0
156.86945994827914,236.0,359.3876133129895,1.0042603516117938,194.0,152.0,733.0,338.0108000728494,2.0,143.2718363787938,72.0,57.53987967967987,732.0,732.0
39.6429427668896,239.0,440.5694661423729,2.7361741896891743,184.0,171.0,737.0,433.155884634552,2.0,56.916167733195046,67.0,156.77123308181763,736.0,736.0
42.80903550431069,239.0,433.19264940946624,2.7361741896891743,184.0,171.0,738.0,425.77906790164536,2.0,60.08226047061614,67.0,156.77123308181763,737.0,737.0
237.22961153211256,241.0,479.7387813390433,0.5988720355269528,244.0,169.0,742.0,457.1645814313975,2.0,204.15299731588115,133.0,34.31284010410309,741.0,741.0
245.8443460211905,241.0,492.36143243791946,0.5988720355269528,244.0,169.0,743.0,469.7872325302736,2.0,212.7677318049591,133.0,34.31284010410309,742.0,742.0
270.1301181722686,243.0,139.12395661637217,2.7227537303303166,128.0,95.0,745.0,127.49068469618965,2.0,296.26169457297726,27.0,156.00229740142822,744.0,744.0
271.7857411502016,243.0,135.4049652066067,2.7227537303303166,128.0,95.0,746.0,123.7716932864242,2.0,297.91731755091024,27.0,156.00229740142822,745.0,745.0
162.21632824435963,111.0,63.77267240937287,0.8478655612095911,98.0,77.0,408.0,50.90307609383881,2.0,150.86191417110228,33.0,48.57911825180054,407.0,407.0
148.0312175607643,120.0,96.97292355480478,0.9181949850666762,108.0,67.0,436.0,78.14270885166945,2.0,133.63896007956274,19.0,52.608697414398186,435.0,435.0
157.7226273635923,120.0,104.38023501869988,0.9181949850666762,108.0,67.0,437.0,85.55002031556458,2.0,143.33036988239064,19.0,52.608697414398186,436.0,436.0
333.4021189962337,126.0,86.95968425566733,0.7755755930593954,41.0,32.0,451.0,48.05109382870305,2.0,293.72155625695365,4.0,44.43720817565918,450.0,450.0
335.5128984501844,126.0,89.11234297787148,0.7755755930593954,41.0,32.0,452.0,50.20375255090722,2.0,295.83233571090426,4.0,44.43720817565918,451.0,451.0
74.70496595249051,147.0,192.04684571651592,1.1484582907433272,106.0,94.0,520.0,151.047157978752,2.0,56.28053504651759,44.0,65.80181300640106,519.0,519.0
78.53792124827783,147.0,193.7692983474873,1.1484582907433272,106.0,94.0,521.0,152.76961060972343,2.0,60.1134903423049,44.0,65.80181300640106,520.0,520.0
262.28243190364805,148.0,215.9912763311141,0.361480760987502,80.0,45.0,522.0,207.32033072858343,2.0,239.349146565912,23.0,20.711321979761127,521.0,521.0
267.6277300529084,148.0,230.1287479854724,0.361480760987502,80.0,45.0,523.0,221.4578023829417,2.0,244.69444471517227,23.0,20.711321979761127,522.0,522.0
270.8349089424645,148.0,238.6112309780873,0.361480760987502,80.0,45.0,524.0,229.9402853755566,2.0,247.90162360472848,23.0,20.711321979761127,523.0,523.0
355.5033080807218,150.0,476.70297891718974,0.8175003441021298,147.0,82.0,528.0,454.6458036360843,2.0,334.81870851444006,39.0,46.83931946754456,527.0,527.0
366.4859731201768,150.0,487.0022137746255,0.8175003441021298,147.0,82.0,529.0,464.94503849352,2.0,345.8013735538952,39.0,46.83931946754456,528.0,528.0
377.468638159632,150.0,497.3014486320612,0.8175003441021298,147.0,82.0,530.0,475.24427335095584,2.0,356.7840385933502,39.0,46.83931946754456,529.0,529.0
388.45130319908696,150.0,507.6006834894968,0.8175003441021298,147.0,82.0,531.0,485.5435082083915,2.0,367.7667036328053,39.0,46.83931946754456,530.0,530.0
399.43396823854215,150.0,517.8999183469326,0.8175003441021298,147.0,82.0,532.0,495.8427430658272,2.0,378.7493686722604,39.0,46.83931946754456,531.0,531.0
408.22010027010623,150.0,526.1393062328812,0.8175003441021298,147.0,82.0,533.0,504.08213095177575,2.0,387.5355007038244,39.0,46.83931946754456,532.0,532.0
239.54596062391136,153.0,210.92474053663253,1.3449373173977213,111.0,92.0,538.0,104.1934428701875,2.0,215.0212904467392,20.0,77.05923199653624,537.0,537.0
254.33320678363287,153.0,214.32254739202355,1.3449373173977213,111.0,92.0,539.0,107.59124972557848,2.0,229.80853660646068,20.0,77.05923199653624,538.0,538.0
261.2339216581696,153.0,215.908190591206,1.3449373173977213,111.0,92.0,540.0,109.17689292476096,2.0,236.70925148099744,20.0,77.05923199653624,539.0,539.0
346.68824427709694,154.0,396.4002446164355,2.163062526476557,139.0,77.0,541.0,371.3119695619225,2.0,363.5687091814748,45.0,123.9343535900116,540.0,540.0
359.39105079301453,154.0,387.8532528797328,2.163062526476557,139.0,77.0,542.0,362.76497782521983,2.0,376.27151569739226,45.0,123.9343535900116,541.0,541.0
361.931612096198,154.0,386.14385453239225,2.163062526476557,139.0,77.0,543.0,361.0555794778792,2.0,378.8120770005757,45.0,123.9343535900116,542.0,542.0
263.57341547649395,160.0,529.9844626163856,2.8274333133294083,82.0,46.0,557.0,513.316364447978,2.0,314.87253373134126,19.0,161.9999957084656,556.0,556.0
266.39243130646224,160.0,521.3084262166284,2.8274333133294083,82.0,46.0,558.0,504.6403280482209,2.0,317.6915495613096,19.0,161.9999957084656,557.0,557.0
258.081057364603,171.0,16.81158377240881,0.6226025797479432,77.0,48.0,588.0,-6.064526977801312,2.0,226.2133151407533,10.0,35.672500133514404,587.0,587.0
266.8440746354326,171.0,29.01897245570484,0.6226025797479432,77.0,48.0,589.0,6.142861705494723,2.0,234.97633241158297,10.0,35.672500133514404,588.0,588.0
275.60709190626227,171.0,41.22636113900089,0.6226025797479432,77.0,48.0,590.0,18.35025038879076,2.0,243.7393496824126,10.0,35.672500133514404,589.0,589.0
284.37010917709193,171.0,53.433749822296924,0.6226025797479432,77.0,48.0,591.0,30.5576390720868,2.0,252.50236695324227,10.0,35.672500133514404,590.0,590.0
287.87531608542383,171.0,58.31670529561533,0.6226025797479432,77.0,48.0,592.0,35.44059454540521,2.0,256.0075738615741,10.0,35.672500133514404,591.0,591.0
170.81171358061331,175.0,321.9132892791887,2.4464697838692544,100.0,68.0,598.0,303.5929659160863,2.0,192.77891760448364,20.0,140.17239332199094,597.0,597.0
177.91064930465552,175.0,313.40122503711024,2.4464697838692544,100.0,68.0,599.0,295.0809016740078,2.0,199.87785332852587,20.0,140.17239332199094,598.0,598.0
101.8197544561325,183.0,73.77518534586441,2.46244363214701,46.0,43.0,616.0,36.300947766288544,2.0,148.24157049271415,18.0,141.0876274108887,615.0,615.0
111.29889671553828,183.0,62.03274503026604,2.46244363214701,46.0,43.0,617.0,24.558507450690197,2.0,157.72071275211994,18.0,141.0876274108887,616.0,616.0
111.930839532832,183.0,61.24991567589282,2.46244363214701,46.0,43.0,618.0,23.77567809631697,2.0,158.35265556941368,18.0,141.0876274108887,617.0,617.0
142.28556420117138,192.0,44.20689373557514,1.939545496780808,80.0,50.0,637.0,27.435812569031786,2.0,148.76632683482126,27.0,111.1277711391449,636.0,636.0
151.8276156490604,192.0,40.519607873814,1.939545496780808,80.0,50.0,638.0,23.74852670727064,2.0,158.3083782827103,27.0,111.1277711391449,637.0,637.0
232.08114399463017,196.0,414.7482400009778,0.3141592700403172,122.0,70.0,645.0,407.1718333799869,2.0,208.76336243768367,34.0,18.000000268220898,644.0,644.0
236.7224376104176,196.0,429.0326727259503,0.3141592700403172,122.0,70.0,646.0,421.4562661049594,2.0,213.40465605347111,34.0,18.000000268220898,645.0,645.0
239.19779420550407,196.0,436.6510368459355,0.3141592700403172,122.0,70.0,647.0,429.0746302249448,2.0,215.8800126485576,34.0,18.000000268220898,646.0,646.0
25.050106457916456,201.0,153.08263442606162,0.6109060230536937,160.0,96.0,661.0,140.89415315380904,2.0,7.644662140799853,22.0,35.002336800098426,660.0,660.0
275.7712239750719,202.0,345.9000469324942,0.7033550491495694,98.0,54.0,662.0,322.642227083556,2.0,248.34584144158055,21.0,40.29927581548691,661.0,661.0
485.5248501014908,204.0,575.0035465767977,0.3141592700403172,93.0,56.0,665.0,570.2051557168368,2.0,470.75692178209135,14.0,18.000000268220898,664.0,664.0
487.1150638157524,204.0,579.8977210678129,0.3141592700403172,93.0,56.0,666.0,575.0993302078521,2.0,472.3471354963529,14.0,18.000000268220898,665.0,665.0
239.4396199240746,205.0,496.4277274315292,2.8274333133294083,125.0,73.0,667.0,491.8818824765089,2.0,253.4302885390329,36.0,161.9999957084656,666.0,666.0
244.1708353030424,205.0,481.8665474599087,2.8274333133294083,125.0,73.0,668.0,477.3207025048885,2.0,258.16150391800073,36.0,161.9999957084656,667.0,667.0
248.58663632341228,205.0,468.2761128197296,2.8274333133294083,125.0,73.0,669.0,463.7302678647094,2.0,262.5773049383706,36.0,161.9999957084656,668.0,668.0
376.0928141272862,213.0,457.4643689184121,2.2089049955422584,120.0,68.0,684.0,425.2987207336199,2.0,399.94712162786,31.0,126.5609335899353,683.0,683.0
388.305196048062,213.0,448.4075667057222,2.2089049955422584,120.0,68.0,685.0,416.24191852092986,2.0,412.15950354863577,31.0,126.5609335899353,684.0,684.0
400.5175779688377,213.0,439.35076449303216,2.2089049955422584,120.0,68.0,686.0,407.1851163082399,2.0,424.3718854694116,31.0,126.5609335899353,685.0,685.0
402.96005435299287,213.0,437.53940405049417,2.2089049955422584,120.0,68.0,687.0,405.3737558657019,2.0,426.81436185356665,31.0,126.5609335899353,686.0,686.0
321.2861603790766,214.0,471.134700745145,0.9688091418066076,161.0,103.0,688.0,442.8437306024881,2.0,301.8486214022806,54.0,55.5086749792099,687.0,687.0
331.3399139078285,214.0,478.0422131101438,0.9688091418066076,161.0,103.0,689.0,449.7512429674868,2.0,311.9023749310325,54.0,55.5086749792099,688.0,688.0
270.95576449709966,216.0,101.22423879463184,0.9997704804763534,90.0,76.0,692.0,69.5947183285259,2.0,250.6364288504061,20.0,57.28262901306152,691.0,691.0
280.503098024905,216.0,107.35760634569203,0.9997704804763534,90.0,76.0,693.0,75.72808587958612,2.0,260.1837623782115,20.0,57.28262901306152,692.0,692.0
170.58714778783332,225.0,188.77417581915643,2.313886992966696,109.0,80.0,712.0,168.3125017471295,2.0,189.38678239199365,25.0,132.57595896720886,711.0,711.0
181.65274760732208,225.0,178.6074009721927,2.313886992966696,109.0,80.0,713.0,158.1457269001658,2.0,200.4523822114824,25.0,132.57595896720886,712.0,712.0
183.86586757121984,225.0,176.57404600279995,2.313886992966696,109.0,80.0,714.0,156.1123719307731,2.0,202.66550217538017,25.0,132.57595896720886,713.0,713.0
180.9522706488278,229.0,330.5960500931758,1.8101417087879093,113.0,77.0,719.0,316.3047415167203,2.0,184.43967854312305,13.0,103.71348023414612,718.0,718.0
341.9243648606393,231.0,540.7124449766777,1.8892632468947008,143.0,88.0,722.0,501.1280660010971,2.0,354.97489232305094,43.0,108.24681043624878,721.0,721.0
356.4381025572518,231.0,535.9274278236054,1.8892632468947008,143.0,88.0,723.0,496.3430488480246,2.0,369.4886300196632,43.0,108.24681043624878,722.0,722.0
201.6662452707883,234.0,24.573124392730843,0.7293727546057199,85.0,73.0,729.0,15.31453282676368,2.0,191.3074290264218,42.0,41.78998053073882,728.0,728.0
136.92948747307858,245.0,231.67708109360785,2.3702677153015164,73.0,42.0,749.0,218.57399088193648,2.0,150.40667258030712,30.0,135.8063364028931,748.0,748.0
147.6596218830791,245.0,220.6405999786257,2.3702677153015164,73.0,42.0,750.0,207.53750976695432,2.0,161.1368069903076,30.0,135.8063364028931,749.0,749.0
148.37496417707908,245.0,219.90483457096025,2.3702677153015164,73.0,42.0,751.0,206.8017443592888,2.0,161.85214928430764,30.0,135.8063364028931,750.0,750.0
144.06095270096287,246.0,51.91556807276987,2.628216172164412,101.0,85.0,752.0,45.09222340293664,2.0,156.16337226428195,23.0,150.58569431304932,751.0,751.0
195.39482421146528,247.0,219.85671905752727,0.3141592700403172,112.0,91.0,753.0,211.5226717744373,2.0,169.74526449882418,28.0,18.000000268220898,752.0,752.0
199.8613806001122,247.0,233.6033659037641,0.3141592700403172,112.0,91.0,754.0,225.26931862067417,2.0,174.21182088747108,28.0,18.000000268220898,753.0,753.0
224.54543292309884,252.0,176.15744111108998,1.30094154248853,82.0,66.0,763.0,135.98566046066878,2.0,213.43384593905373,23.0,74.53845977783203,762.0,762.0
225.5599379746276,252.0,176.43805503816262,1.30094154248853,82.0,66.0,764.0,136.26627438774142,2.0,214.44835099058253,23.0,74.53845977783203,763.0,763.0
330.65559067585525,253.0,425.9721349011923,0.8950561619503877,136.0,79.0,765.0,396.63970535065073,2.0,307.1415407758206,32.0,51.28294050693512,764.0,764.0
342.5185858781992,253.0,435.4819868100204,0.8950561619503877,136.0,79.0,766.0,406.1495572594789,2.0,319.0045359781645,32.0,51.28294050693512,765.0,765.0
344.10031857184504,253.0,436.7499670645309,0.8950561619503877,136.0,79.0,767.0,407.41753751398926,2.0,320.5862686718104,32.0,51.28294050693512,766.0,766.0
49.12712753161362,113.0,478.9216305857592,0.5571115058161246,227.0,234.0,412.0,433.9816955455062,2.0,-23.015365634221915,182.0,31.920138001441952,411.0,411.0
57.10154263152037,113.0,491.7230328648516,0.5571115058161246,227.0,234.0,413.0,446.7830978245986,2.0,-15.040950534315163,182.0,31.920138001441952,412.0,412.0
65.07595773142711,113.0,504.524435143944,0.5571115058161246,227.0,234.0,414.0,459.58450010369097,2.0,-7.066535434408412,182.0,31.920138001441952,413.0,413.0
68.79735144471694,113.0,510.4984228741871,0.5571115058161246,227.0,234.0,415.0,465.5584878339341,2.0,-3.3451417211185945,182.0,31.920138001441952,414.0,414.0
-2.245462411500992,119.0,319.3225452839061,2.317223850588781,215.0,210.0,432.0,285.1245091551056,2.0,29.385861938897747,143.0,132.7671468257904,431.0,431.0
8.88189686204601,119.0,309.0303428597863,2.317223850588781,215.0,210.0,433.0,274.83230673098564,2.0,40.51322121244476,143.0,132.7671468257904,432.0,432.0
20.00925613559302,119.0,298.7381404356663,2.317223850588781,215.0,210.0,434.0,264.5401043068657,2.0,51.64058048599176,143.0,132.7671468257904,433.0,433.0
23.71837589344202,119.0,295.30740629429306,2.317223850588781,215.0,210.0,435.0,261.1093701654924,2.0,55.34970024384077,143.0,132.7671468257904,434.0,434.0
37.842027821198585,122.0,438.337017049212,1.364720463913753,213.0,233.0,444.0,403.138476280905,2.0,30.484003696759643,148.0,78.1927227973938,443.0,443.0
40.89485003298429,122.0,438.9751895129457,1.364720463913753,213.0,233.0,445.0,403.7766487446387,2.0,33.53682590854535,148.0,78.1927227973938,444.0,444.0
13.614626952016508,158.0,429.7055964351735,1.520665565001733,227.0,242.0,553.0,412.5647207729676,2.0,12.754621251691518,152.0,87.12771892547606,552.0,552.0
28.0505484205532,158.0,430.42988701384905,1.520665565001733,227.0,242.0,554.0,413.2890113516432,2.0,27.190542720228216,152.0,87.12771892547606,553.0,553.0
