num_physical_stroke,end_point_x,b,g,start_point_x,num_brush,num_stroke,start_point_y,theta_rad,theta_deg,r,end_point_y,Unnamed: 0,Unnamed: 0.1
1109.0,270.6788829684919,183.0,102.0,255.2217662855436,4.0,378.0,18.38641272041841,1.66632782661389,95.47355175018308,209.0,19.8675627943792,1108.0,1108.0
1110.0,269.7120346310788,183.0,102.0,254.2549179481304,4.0,378.0,28.47633394369133,1.66632782661389,95.47355175018308,209.0,29.95748401765211,1109.0,1109.0
1111.0,269.32529529611355,183.0,102.0,253.8681786131652,4.0,378.0,32.512302433000485,1.66632782661389,95.47355175018308,209.0,33.99345250696128,1110.0,1110.0
1123.0,56.30709751651343,108.0,48.0,28.679064620315923,4.0,383.0,218.7422630950492,1.8327804713946705,105.01058578491212,140.0,226.150643420168,1122.0,1122.0
1124.0,53.63526113779354,108.0,48.0,26.00722824159602,4.0,383.0,228.70632813018844,1.8327804713946705,105.01058578491212,140.0,236.11470845530727,1123.0,1123.0
1125.0,52.0321593105616,108.0,48.0,24.40412641436409,4.0,383.0,234.684767151272,1.8327804713946705,105.01058578491212,140.0,242.09314747639084,1124.0,1124.0
1126.0,86.21886837910263,123.0,37.0,71.21070299130079,4.0,384.0,277.40561906901456,0.5705778890993268,32.69170492887497,160.0,254.02055249283856,1125.0,1125.0
1127.0,92.98491053299558,123.0,37.0,77.9767451451938,4.0,384.0,281.74795777203616,0.5705778890993268,32.69170492887497,160.0,258.36289119586013,1126.0,1126.0
1130.0,181.8367801947572,86.0,34.0,177.66770754666058,4.0,386.0,293.43437189583136,0.3244953129208482,18.59221190214157,137.0,281.0406506503528,1129.0,1129.0
1131.0,185.8907869166501,86.0,34.0,181.7217142685535,4.0,386.0,294.798082455774,0.3244953129208482,18.59221190214157,137.0,282.4043612102953,1130.0,1130.0
1132.0,188.67919211276944,76.0,24.0,170.367001010879,4.0,387.0,174.6341648242747,0.6718209956068074,38.492507636547096,106.0,151.6064051494279,1131.0,1131.0
1133.0,196.6681205954336,76.0,24.0,178.35592949354313,4.0,387.0,180.9871399785916,0.6718209956068074,38.492507636547096,106.0,157.95938030374478,1132.0,1132.0
1134.0,204.65704907809769,76.0,24.0,186.3448579762073,4.0,387.0,187.3401151329085,0.6718209956068074,38.492507636547096,106.0,164.31235545806163,1133.0,1133.0
1135.0,207.05372762289696,76.0,24.0,188.7415365210065,4.0,387.0,189.2460076792035,0.6718209956068074,38.492507636547096,106.0,166.2182480043567,1134.0,1134.0
1139.0,342.2919675716332,68.0,21.0,304.4166847303338,4.0,389.0,398.7152433820247,1.4035609623249852,80.41811943054198,150.0,392.3214386165092,1138.0,1138.0
1140.0,343.9763138650886,68.0,21.0,306.10103102378923,4.0,389.0,408.6928849596019,1.4035609623249852,80.41811943054198,150.0,402.2990801940864,1139.0,1139.0
1141.0,345.66066015854415,68.0,21.0,307.7853773172447,4.0,389.0,418.6705265371791,1.4035609623249852,80.41811943054198,150.0,412.2767217716636,1140.0,1140.0
1142.0,347.3450064519996,68.0,21.0,309.4697236107001,4.0,389.0,428.6481681147562,1.4035609623249852,80.41811943054198,150.0,422.2543633492408,1141.0,1141.0
1143.0,348.18717959872725,68.0,21.0,310.3118967574278,4.0,389.0,433.6369889035448,1.4035609623249852,80.41811943054198,150.0,427.2431841380293,1142.0,1142.0
1144.0,90.87813566311507,73.0,26.0,73.87191632157386,4.0,390.0,110.98988861227068,0.9278628840020444,53.16262722015381,129.0,98.25030183295604,1143.0,1143.0
1182.0,266.642368191515,87.0,38.0,242.66252320319336,4.0,403.0,176.27513739782412,2.3681337742543063,135.6840705871582,130.0,200.83453371416783,1181.0,1181.0
1189.0,107.710900482888,75.0,9.0,94.02009947028525,4.0,406.0,11.675450930795732,0.9235030604321784,52.912827730178826,154.0,1.32599703674373,1188.0,1188.0
1190.0,113.77778845686962,75.0,9.0,100.08698744426688,4.0,406.0,19.70104888676819,0.9235030604321784,52.912827730178826,154.0,9.351594992716189,1189.0,1189.0
1191.0,119.84467643085124,75.0,9.0,106.15387541824848,4.0,406.0,27.72664684274065,0.9235030604321784,52.912827730178826,154.0,17.377192948688634,1190.0,1190.0
1192.0,120.4513652282494,75.0,9.0,106.76056421564664,4.0,406.0,28.52920663833789,0.9235030604321784,52.912827730178826,154.0,18.179752744285885,1191.0,1191.0
1203.0,419.6975373621463,109.0,51.0,416.4144271168538,4.0,411.0,50.93272925606327,2.8274333133294083,161.9999957084656,128.0,61.0371010335332,1202.0,1202.0
1204.0,410.0300324152816,109.0,51.0,406.7469221699892,4.0,411.0,54.07389282728466,2.8274333133294083,161.9999957084656,128.0,64.17826460475459,1203.0,1203.0
1205.0,403.2627789524764,109.0,51.0,399.9796687071839,4.0,411.0,56.27270732713964,2.8274333133294083,161.9999957084656,128.0,66.37707910460956,1204.0,1204.0
1206.0,573.390264474615,87.0,31.0,568.6591916234324,4.0,412.0,269.4981010956759,0.3962158899479039,22.70149827003479,192.0,258.1889380770073,1205.0,1205.0
1207.0,579.0007874711129,87.0,31.0,574.2697146199305,4.0,412.0,271.8452060923807,0.3962158899479039,22.70149827003479,192.0,260.5360430737121,1206.0,1206.0
1214.0,30.965779032377075,147.0,54.0,19.45946451035536,4.0,415.0,228.2570263579431,0.3903560486962806,22.36575409770012,169.0,200.2931860151157,1213.0,1213.0
1221.0,255.95017141561055,100.0,15.0,244.61959399228783,4.0,419.0,137.7796655597776,1.4313598700210728,82.01087951660156,135.0,136.1894506765355,1220.0,1220.0
1222.0,256.09203375714105,100.0,15.0,244.76145633381836,4.0,419.0,138.79046118312604,1.4313598700210728,82.01087951660156,135.0,137.2002462998839,1221.0,1221.0
1233.0,276.08284239472783,158.0,61.0,256.9935738591144,4.0,425.0,385.2985761873771,2.025543358434076,116.0550856590271,195.0,394.63176398017,1232.0,1232.0
1234.0,271.55166265536604,158.0,61.0,252.46239411975264,4.0,425.0,394.56624643554267,2.025543358434076,116.0550856590271,195.0,403.8994342283356,1233.0,1233.0
1235.0,268.832954811749,158.0,61.0,249.74368627613552,4.0,425.0,400.1268485844421,2.025543358434076,116.0550856590271,195.0,409.46003637723487,1234.0,1234.0
1240.0,575.1343181715199,84.0,36.0,563.0513204138471,4.0,428.0,269.45661096248915,1.1785406614176706,67.52540588378906,155.0,264.4579453161583,1239.0,1239.0
1241.0,578.2076475771903,84.0,36.0,566.1246498195172,4.0,428.0,276.88560000570743,1.1785406614176706,67.52540588378906,155.0,271.8869343593766,1240.0,1240.0
1242.0,445.3389746643492,55.0,15.0,421.8812315978581,4.0,429.0,325.86409284431744,1.427544486043587,81.7922741174698,95.0,322.4805515932225,1241.0,1241.0
1243.0,446.777471616201,55.0,15.0,423.31972854970985,4.0,429.0,335.8370440792255,1.427544486043587,81.7922741174698,95.0,332.45350282813047,1242.0,1242.0
1244.0,447.6405697873122,55.0,15.0,424.1828267208209,4.0,429.0,341.8208148201704,1.427544486043587,81.7922741174698,95.0,338.43727356907533,1243.0,1243.0
1248.0,140.69726735884785,170.0,89.0,128.47652145967578,4.0,432.0,295.56979839249533,2.5998472647712623,148.9602756500244,209.0,315.87663051469605,1247.0,1247.0
1249.0,131.98777948717793,170.0,89.0,119.76703358800582,4.0,432.0,300.8112086504368,2.5998472647712623,148.9602756500244,209.0,321.11804077263764,1248.0,1248.0
1250.0,125.891137977009,170.0,89.0,113.67039207783688,4.0,432.0,304.48019583099585,2.5998472647712623,148.9602756500244,209.0,324.7870279531966,1249.0,1249.0
1253.0,288.3429627840339,72.0,16.0,282.01210059909494,4.0,434.0,304.54192738416185,0.5863429028954308,33.59497368335724,116.0,295.01140000546417,1252.0,1252.0
1254.0,289.1931767671943,72.0,16.0,282.8623145822553,4.0,434.0,305.10670070060263,0.5863429028954308,33.59497368335724,116.0,295.57617332190495,1253.0,1253.0
1255.0,289.21196632943327,119.0,69.0,281.3109367390913,4.0,435.0,159.52485708007342,2.5366810368443264,145.34111738204956,164.0,170.95290692169078,1254.0,1254.0
1261.0,84.76422637416718,64.0,3.0,73.3898120838822,4.0,438.0,14.524122749651726,0.8838859280710247,50.64293324947357,143.0,5.195338573692612,1260.0,1260.0
1262.0,91.23702187527292,64.0,3.0,79.86260758498796,4.0,438.0,22.4162827843542,0.8838859280710247,50.64293324947357,143.0,13.08749860839509,1261.0,1261.0
1263.0,92.53158097549408,64.0,3.0,81.15716668520909,4.0,438.0,23.99471479129469,0.8838859280710247,50.64293324947357,143.0,14.665930615335586,1262.0,1262.0
1267.0,414.5271899515271,70.0,4.0,378.69359925899766,4.0,440.0,242.37658841304815,0.7547339024278954,43.24306726455689,152.0,204.2751229954029,1266.0,1266.0
1268.0,421.8672087740417,70.0,4.0,386.0336180815124,4.0,440.0,249.27971476995853,0.7547339024278954,43.24306726455689,152.0,211.1782493523133,1267.0,1267.0
1269.0,429.2072275965566,70.0,4.0,393.3736369040272,4.0,440.0,256.1828411268689,0.7547339024278954,43.24306726455689,152.0,218.0813757092236,1268.0,1268.0
1270.0,435.8132445368199,70.0,4.0,399.97965384429045,4.0,440.0,262.3956548480882,0.7547339024278954,43.24306726455689,152.0,224.2941894304429,1269.0,1269.0
1271.0,296.09400157737963,53.0,15.0,273.2156789738584,4.0,441.0,393.6094553357613,1.5915462632044648,91.18888378143308,117.0,394.0842472190071,1270.0,1270.0
1272.0,295.880456913023,53.0,15.0,273.00213430950174,4.0,441.0,403.8993189450829,1.5915462632044648,91.18888378143308,117.0,404.3741108283287,1271.0,1271.0
1286.0,108.4213432883042,179.0,65.0,102.29628602879956,4.0,449.0,390.0798477312917,0.4565575858674591,26.158822774887085,200.0,377.60947222220057,1285.0,1285.0
1287.0,117.60327341802856,179.0,65.0,111.47821615852392,4.0,449.0,394.58972377763314,0.4565575858674591,26.158822774887085,200.0,382.119348268542,1286.0,1286.0
1288.0,122.19423848289073,179.0,65.0,116.06918122338612,4.0,449.0,396.84466180080375,0.4565575858674591,26.158822774887085,200.0,384.3742862917126,1287.0,1287.0
1289.0,286.8472584832878,95.0,29.0,282.43978244098605,4.0,450.0,356.17751955547976,2.7461527422045107,157.3429620265961,126.0,366.7361616583892,1288.0,1288.0
1290.0,190.08046277710795,98.0,43.0,183.5142422865232,4.0,451.0,147.24212060978266,2.8274333133294083,161.9999957084656,133.0,167.45086416472253,1289.0,1289.0
1291.0,180.26929735463432,98.0,43.0,173.70307686404954,4.0,451.0,150.42996231099605,2.8274333133294083,161.9999957084656,133.0,170.6387058659359,1290.0,1290.0
1292.0,174.38259810115014,98.0,43.0,167.81637761056538,4.0,451.0,152.342667331724,2.8274333133294083,161.9999957084656,133.0,172.55141088666386,1291.0,1291.0
1299.0,152.4043763020142,66.0,35.0,119.22161213315232,4.0,454.0,33.62576325377912,2.060093691582705,118.03467392921448,158.0,51.295118877358064,1298.0,1298.0
1300.0,151.92464039474316,66.0,35.0,118.74187622588128,4.0,454.0,34.526699530881835,2.060093691582705,118.03467392921448,158.0,52.19605515446077,1299.0,1299.0
1305.0,278.5462796753864,59.0,13.0,271.9072862641023,4.0,457.0,389.00926640371046,2.466610022836764,141.32634401321408,130.0,397.3038977026292,1304.0,1304.0
1306.0,252.28874928392145,106.0,27.0,232.5649809810172,4.0,458.0,50.339393068978,0.6476968444990817,37.11029559373856,171.0,24.26963481287425,1305.0,1305.0
1309.0,584.3955305752369,61.0,5.0,574.1037931797769,4.0,460.0,260.77024052117343,1.8216858879350224,104.37491297721864,129.0,263.4079067781068,1308.0,1308.0
1310.0,584.1421251917843,61.0,5.0,573.8503877963242,4.0,460.0,261.7589864075174,1.8216858879350224,104.37491297721864,129.0,264.3966526644506,1309.0,1309.0
1313.0,588.7011517730789,86.0,38.0,579.1007209847987,4.0,462.0,230.00535175291344,0.7110336135640268,40.739225149154656,157.0,218.8592652949631,1312.0,1312.0
1314.0,590.2765420960925,86.0,38.0,580.6761113078121,4.0,462.0,231.3622787620189,0.7110336135640268,40.739225149154656,157.0,220.21619230406856,1313.0,1313.0
1315.0,144.31552413187717,65.0,26.0,130.67798926681644,4.0,463.0,125.38086441989564,2.8274333133294083,161.9999957084656,98.0,167.35287026477073,1314.0,1314.0
1316.0,134.7722065015237,65.0,26.0,121.13467163646293,4.0,463.0,128.48167707567643,2.8274333133294083,161.9999957084656,98.0,170.45368292055153,1315.0,1315.0
1317.0,131.9092112124176,65.0,26.0,118.27167634735687,4.0,463.0,129.41192087241066,2.8274333133294083,161.9999957084656,98.0,171.38392671728582,1316.0,1316.0
1323.0,247.35247000363785,103.0,45.0,208.19641619161183,4.0,466.0,282.8704176424516,1.510043234904762,86.51910424232483,142.0,280.4886352486682,1322.0,1322.0
1324.0,247.8574324784284,103.0,45.0,208.7013786664024,4.0,466.0,291.17190559011533,1.510043234904762,86.51910424232483,142.0,288.7901231963318,1323.0,1323.0
1325.0,182.2506419486993,74.0,15.0,155.66851733079432,4.0,467.0,158.7049692465476,0.6607348853686746,37.857320308685296,87.0,124.5062018735047,1324.0,1324.0
1326.0,184.6373060809001,74.0,15.0,158.05518146299502,4.0,467.0,160.56008299059596,0.6607348853686746,37.857320308685296,87.0,126.36131561755305,1325.0,1325.0
1330.0,453.6562205563628,69.0,9.0,434.48679967440455,4.0,469.0,468.0251805216965,2.283438260791925,130.83137512207028,132.0,484.5901077503804,1329.0,1329.0
1331.0,447.0170022551712,69.0,9.0,427.8475813732129,4.0,469.0,475.7082791665466,2.283438260791925,130.83137512207028,132.0,492.2732063952305,1330.0,1330.0
1332.0,440.3777839539797,69.0,9.0,421.20836307202126,4.0,469.0,483.3913778113968,2.283438260791925,130.83137512207028,132.0,499.9563050400806,1331.0,1331.0
1333.0,433.7385656527881,69.0,9.0,414.5691447708297,4.0,469.0,491.0744764562469,2.283438260791925,130.83137512207028,132.0,507.6394036849308,1332.0,1332.0
1334.0,431.74680016243065,69.0,9.0,412.5773792804722,4.0,469.0,493.379406049702,2.283438260791925,130.83137512207028,132.0,509.9443332783858,1333.0,1333.0
1351.0,338.3602293155625,67.0,18.0,300.21979675481924,4.0,477.0,325.8807014020155,1.880502965742399,107.7448832988739,112.0,338.0857951566392,1350.0,1350.0
1352.0,335.30489281740364,67.0,18.0,297.16446025666033,4.0,477.0,335.42850644155203,1.880502965742399,107.7448832988739,112.0,347.6336001961756,1351.0,1351.0
1353.0,332.8606236188764,67.0,18.0,294.72019105813314,4.0,477.0,343.0667504731813,1.880502965742399,107.7448832988739,112.0,355.2718442278048,1352.0,1352.0
1354.0,531.9600280437844,54.0,27.0,523.8650763447438,4.0,478.0,239.9300981739961,0.8662775438682871,49.634047150611885,118.0,233.0490445562516,1353.0,1353.0
1355.0,533.3066629284118,54.0,27.0,525.2117112293713,4.0,478.0,241.51429515208568,0.8662775438682871,49.634047150611885,118.0,234.6332415343412,1354.0,1354.0
1361.0,236.0578276002056,79.0,18.0,223.10436488999272,4.0,483.0,235.53632410160336,0.3365218337137125,19.281280785799023,106.0,198.50826391319043,1360.0,1360.0
1362.0,245.7441234959029,79.0,18.0,232.79066078569,4.0,483.0,238.92486436124847,0.3365218337137125,19.281280785799023,106.0,201.8968041728356,1361.0,1361.0
1363.0,255.4304193916001,79.0,18.0,242.4769566813873,4.0,483.0,242.3134046208937,0.3365218337137125,19.281280785799023,106.0,205.2853444324808,1362.0,1362.0
1364.0,256.39904898116987,79.0,18.0,243.445586270957,4.0,483.0,242.65225864685823,0.3365218337137125,19.281280785799023,106.0,205.62419845844528,1363.0,1363.0
1367.0,320.0239695609064,119.0,29.0,316.21327322172306,4.0,485.0,391.7215277684178,0.3668482659370564,21.018857359886173,164.0,381.8040817609716,1366.0,1366.0
1368.0,321.0296892074113,119.0,29.0,317.2189928682281,4.0,485.0,392.1079671977128,0.3668482659370564,21.018857359886173,164.0,382.1905211902666,1367.0,1367.0
1369.0,99.47077880015516,104.0,51.0,90.86400833821727,4.0,486.0,114.8955838551884,0.9443181610646696,54.10544514656067,158.0,108.66656755118112,1368.0,1368.0
1370.0,597.3650747239867,67.0,22.0,571.8667202272031,4.0,487.0,480.6842339474596,1.3466999347263795,77.16022253036498,86.0,474.87253108347113,1369.0,1369.0
1379.0,406.7370928218357,173.0,80.0,373.23241702572153,4.0,491.0,53.51910219289022,1.2643272074802248,72.44061291217805,193.0,42.91692600704921,1378.0,1378.0
1380.0,580.0612816776687,85.0,35.0,568.1204524457088,4.0,492.0,260.928834973254,1.990580880300812,114.0518832206726,152.0,266.25819612717373,1379.0,1379.0
1381.0,437.28992017435615,69.0,27.0,422.9990812555528,4.0,493.0,339.79564525420346,1.3313163095252127,76.27880573272705,111.0,336.30631327723745,1380.0,1380.0
1382.0,438.00693231327017,69.0,27.0,423.7160933944668,4.0,493.0,342.7322259658376,1.3313163095252127,76.27880573272705,111.0,339.2428939888714,1381.0,1381.0
1387.0,22.10563453563538,65.0,26.0,16.802148754778436,4.0,496.0,310.83995838546633,2.8274333133294083,161.9999957084656,91.0,327.16240510291766,1386.0,1386.0
1388.0,12.500905594919232,65.0,26.0,7.197419814062292,4.0,496.0,313.9607247906408,2.8274333133294083,161.9999957084656,91.0,330.2831715080922,1387.0,1387.0
1389.0,11.54043270084762,65.0,26.0,6.236946919990679,4.0,496.0,314.2728014311582,2.8274333133294083,161.9999957084656,91.0,330.59524814860964,1388.0,1388.0
1392.0,175.1630572742677,117.0,46.0,155.21622170263367,4.0,498.0,293.646481012946,1.2189287164965643,69.83947098255157,162.0,286.3230720882379,1391.0,1391.0
1393.0,176.20488679674423,117.0,46.0,156.25805122511022,4.0,498.0,296.4841215697092,1.2189287164965643,69.83947098255157,162.0,289.16071264500107,1392.0,1392.0
1394.0,288.5159681330333,120.0,49.0,281.6915351730307,4.0,499.0,162.79473471353018,0.5903994225857583,33.827395141124725,162.0,152.61105496206284,1393.0,1393.0
1398.0,129.68518143013463,108.0,24.0,117.20737743917203,4.0,502.0,26.181721849365285,0.5544530208624125,31.76781803369522,198.0,6.031821881015666,1397.0,1397.0
1399.0,138.27124391439494,108.0,24.0,125.79343992343244,4.0,502.0,31.498631853933063,0.5544530208624125,31.76781803369522,198.0,11.348731885583444,1398.0,1398.0
1400.0,139.129850162821,108.0,24.0,126.65204617185844,4.0,502.0,32.030322854389844,0.5544530208624125,31.76781803369522,198.0,11.88042288604022,1399.0,1399.0
1409.0,262.84439448970693,101.0,35.0,238.01683553415933,4.0,506.0,107.1808803057842,0.9632580113797437,55.19061863422394,135.0,89.919247795861,1408.0,1408.0
1410.0,268.64707394645217,101.0,35.0,243.81951499090457,4.0,506.0,115.52692557292038,0.9632580113797437,55.19061863422394,135.0,98.2652930629972,1409.0,1409.0
1411.0,272.7089495661739,101.0,35.0,247.88139061062623,4.0,506.0,121.36915725991572,0.9632580113797437,55.19061863422394,135.0,104.10752474999252,1410.0,1410.0
1418.0,58.01614073682676,122.0,44.0,48.418241230055415,4.0,511.0,151.25394397118072,2.548125409868399,145.99683165550232,142.0,165.4817179829406,1417.0,1417.0
1419.0,57.12296255602578,122.0,44.0,47.52506304925444,4.0,511.0,151.856472125893,2.548125409868399,145.99683165550232,142.0,166.0842461376529,1418.0,1418.0
1424.0,197.2603848529457,97.0,50.0,166.9916886914387,4.0,514.0,358.78398954590307,1.2521579761028916,71.74336731433868,147.0,348.79898530038366,1423.0,1423.0
1425.0,200.4947303660638,97.0,50.0,170.22603420455675,4.0,514.0,368.58863451256246,1.2521579761028916,71.74336731433868,147.0,358.60363026704323,1424.0,1424.0
1426.0,203.4056413278701,97.0,50.0,173.13694516636298,4.0,514.0,377.412814982556,1.2521579761028916,71.74336731433868,147.0,367.4278107370368,1425.0,1425.0
1427.0,265.6320678046688,88.0,37.0,253.94472035704032,4.0,515.0,196.23511314913344,2.0358628995986727,116.64635181427,149.0,202.0995315085402,1426.0,1426.0
1428.0,261.01017095854274,88.0,37.0,249.32282351091428,4.0,515.0,205.4462080944876,2.0358628995986727,116.64635181427,149.0,211.31062645389432,1427.0,1427.0
1429.0,259.6236019047049,88.0,37.0,247.93625445707644,4.0,515.0,208.20953657809383,2.0358628995986727,116.64635181427,149.0,214.07395493750053,1428.0,1428.0
1432.0,317.76995079586504,108.0,40.0,312.08365653544604,4.0,517.0,482.2379669015935,2.5768332461221526,147.64166951179502,204.0,491.2125532142878,1431.0,1431.0
1433.0,315.0949051597669,108.0,40.0,309.4086108993479,4.0,517.0,483.9328747354385,2.5768332461221526,147.64166951179502,204.0,492.9074610481328,1432.0,1432.0
1434.0,143.98244170680354,100.0,29.0,136.65858039038204,4.0,518.0,-0.7047847501786969,2.8274333133294083,161.9999957084656,191.0,21.83573690725423,1433.0,1433.0
1435.0,134.25341627391344,100.0,29.0,126.92955495749192,4.0,518.0,2.456368043768652,2.8274333133294083,161.9999957084656,191.0,24.99688970120157,1434.0,1434.0
1436.0,129.38890355746838,100.0,29.0,122.06504224104688,4.0,518.0,4.036944440742326,2.8274333133294083,161.9999957084656,191.0,26.57746609817525,1435.0,1435.0
1437.0,557.8765728935953,77.0,50.0,552.2550854087816,4.0,519.0,490.8490253709729,0.3704388286641204,21.224581450223926,146.0,476.3743875464898,1436.0,1436.0
1438.0,399.69666341105807,76.0,26.0,367.8325352188926,4.0,520.0,176.71612743380138,2.0061485757063844,114.94384646415712,164.0,191.53661239994133,1437.0,1437.0
1439.0,395.3123435084718,76.0,26.0,363.4482153163064,4.0,520.0,186.1424405221144,2.0061485757063844,114.94384646415712,164.0,200.96292548825423,1438.0,1438.0
1440.0,394.8739115182132,76.0,26.0,363.0097833260478,4.0,520.0,187.0850718309456,2.0061485757063844,114.94384646415712,164.0,201.90555679708552,1439.0,1439.0
1446.0,353.6432107740634,175.0,94.0,333.95910084707833,4.0,523.0,92.77118332328632,2.16152442611136,123.84622693061829,195.0,105.9715574677468,1445.0,1445.0
1447.0,350.1256403538124,175.0,94.0,330.4415304268272,4.0,523.0,98.01650758988592,2.16152442611136,123.84622693061829,195.0,111.21688173434642,1446.0,1446.0
1450.0,438.5847017115917,58.0,30.0,429.823162311473,4.0,525.0,274.1646558364345,2.171983471143996,124.4454860687256,118.0,280.1740292846605,1449.0,1449.0
1451.0,438.00737030017626,58.0,30.0,429.2458309000576,4.0,525.0,275.00639282476163,2.171983471143996,124.4454860687256,118.0,281.0157662729876,1450.0,1450.0
1458.0,137.48979105188937,93.0,39.0,121.41265451827968,4.0,528.0,355.3384162234552,2.28347009388933,130.83319902420044,161.0,369.2320927879924,1457.0,1457.0
1464.0,583.3320568062958,152.0,36.0,573.2335891230738,4.0,532.0,55.495387324497386,0.708035403922275,40.56744039058685,184.0,43.6997435462715,1463.0,1463.0
1465.0,591.1164967745808,152.0,36.0,581.0180290913587,4.0,532.0,62.159789618233845,0.708035403922275,40.56744039058685,184.0,50.364145840007936,1464.0,1464.0
1466.0,597.3440487492088,152.0,36.0,587.2455810659868,4.0,532.0,67.49131145322299,0.708035403922275,40.56744039058685,184.0,55.695667674997104,1465.0,1465.0
1467.0,342.21747002901793,176.0,90.0,332.29302007874657,4.0,533.0,388.8246889113162,1.2057904481835249,69.08670365810393,203.0,385.03227080611833,1466.0,1466.0
1468.0,342.581814517876,176.0,90.0,332.65736456760465,4.0,533.0,389.77814882634345,1.2057904481835249,69.08670365810393,203.0,385.9857307211455,1467.0,1467.0
1469.0,138.38563077769152,47.0,26.0,132.02113021088002,4.0,534.0,27.71671988288115,2.6941676088607585,154.36443328857422,114.0,40.97932321645485,1468.0,1468.0
1470.0,132.9026033663782,47.0,26.0,126.53810279956669,4.0,534.0,30.34793263873634,2.6941676088607585,154.36443328857422,114.0,43.610535972310025,1469.0,1469.0
1471.0,573.6616393638973,48.0,15.0,568.4473186392311,4.0,535.0,482.3354328155364,0.3246876690932549,18.603233098983765,86.0,466.8442839788651,1470.0,1470.0
1472.0,431.7211644595186,75.0,16.0,424.4899864557128,4.0,536.0,240.05172404735663,0.3617628115931847,20.72748228907585,141.0,220.9426917305992,1471.0,1471.0
1473.0,176.7586782541177,70.0,19.0,172.8823446097316,4.0,537.0,397.5753775058368,0.3456329343247669,19.803308397531517,145.0,386.81039698573375,1472.0,1472.0
1474.0,186.2604449075017,70.0,19.0,182.3841112631156,4.0,537.0,400.99684377703306,0.3456329343247669,19.803308397531517,145.0,390.23186325693007,1473.0,1473.0
1475.0,187.21062157284013,70.0,19.0,183.3342879284541,4.0,537.0,401.3389904041527,0.3456329343247669,19.803308397531517,145.0,390.5740098840497,1474.0,1474.0
1481.0,545.1171603856569,182.0,90.0,522.4920572951593,4.0,541.0,78.65161789534757,2.146309516326439,122.97447681427,206.0,93.3302066460916,1480.0,1480.0
1482.0,543.9855194887381,182.0,90.0,521.3604163982403,4.0,541.0,80.3958926610612,2.146309516326439,122.97447681427,206.0,95.07448141180522,1481.0,1481.0
1483.0,169.00810993886083,108.0,40.0,138.7439191928476,4.0,542.0,174.05828861706402,1.0794502213088146,61.84794187545776,153.0,157.86336127619282,1482.0,1482.0
1484.0,171.46060416288734,108.0,40.0,141.1964134168741,4.0,542.0,178.6413751254004,1.0794502213088146,61.84794187545776,153.0,162.44644778452914,1483.0,1483.0
1488.0,168.04283433181058,87.0,23.0,131.9132854108489,4.0,545.0,222.0916892747336,1.9709419189906725,112.92665362358092,112.0,237.37321839552015,1487.0,1487.0
1489.0,164.11214360424628,87.0,23.0,127.98259468328466,4.0,545.0,231.38487464984956,1.9709419189906725,112.92665362358092,112.0,246.66640377063615,1488.0,1488.0
1490.0,160.18145287668204,87.0,23.0,124.05190395572036,4.0,545.0,240.6780600249656,1.9709419189906725,112.92665362358092,112.0,255.95958914575215,1489.0,1489.0
1491.0,158.60917658565631,87.0,23.0,122.47962766469468,4.0,545.0,244.395334175012,1.9709419189906725,112.92665362358092,112.0,259.6768632957986,1490.0,1490.0
905.0,277.979801903973,39.0,13.0,256.9539146860569,4.0,307.0,167.07803644392402,1.4258427261070263,81.6947704553604,70.0,164.0087312620024,904.0,904.0
906.0,279.43730680194926,39.0,13.0,258.41141958403307,4.0,307.0,177.06248953282196,1.4258427261070263,81.6947704553604,70.0,173.99318435090038,905.0,905.0
907.0,280.02030876113975,39.0,13.0,258.9944215432236,4.0,307.0,181.0562707683812,1.4258427261070263,81.6947704553604,70.0,177.98696558645958,906.0,906.0
961.0,82.15101738573063,38.0,5.0,46.9292255198829,4.0,326.0,123.24630467203684,0.7387955855044492,42.32986897230148,68.0,84.57857566384894,960.0,960.0
962.0,88.09453696773066,38.0,5.0,52.87274510188296,4.0,326.0,128.66015790410708,0.7387955855044492,42.32986897230148,68.0,89.9924288959192,961.0,961.0
995.0,294.70890796427983,54.0,10.0,274.44664032324414,4.0,338.0,245.72325875972945,2.7900498345117475,159.8580801486969,79.0,300.96723349382745,994.0,994.0
999.0,352.8942056636844,33.0,11.0,307.22148073885563,4.0,341.0,440.0108519994197,2.050638887146435,117.49295353889464,97.0,463.7794289948365,998.0,998.0
1000.0,348.14297514135467,33.0,11.0,302.47025021652587,4.0,341.0,449.1406221468986,2.050638887146435,117.49295353889464,97.0,472.90919914231546,999.0,999.0
1001.0,49.33783012972936,37.0,5.0,-16.965429372947206,4.0,342.0,72.85944172353216,0.932741306179338,53.44214022159576,61.0,23.69391589147783,1000.0,1000.0
1002.0,55.375261481850735,37.0,5.0,-10.927998020825818,4.0,342.0,81.00135357934549,0.932741306179338,53.44214022159576,61.0,31.835827747291155,1001.0,1001.0
1003.0,61.41269283397212,37.0,5.0,-4.8905666687044365,4.0,342.0,89.14326543515881,0.932741306179338,53.44214022159576,61.0,39.97773960310448,1002.0,1002.0
1004.0,67.4501241860935,37.0,5.0,1.146864683416947,4.0,342.0,97.28517729097211,0.932741306179338,53.44214022159576,61.0,48.11965145891781,1003.0,1003.0
