start_point_x,num_stroke,num_brush,num_physical_stroke,end_point_x,theta_deg,start_point_y,r,g,end_point_y,b,theta_rad,Unnamed: 0,Unnamed: 0.1
292.76461495203097,130.0,2.0,516.0,301.6037560098537,18.000000268220898,402.290054187315,140.0,127.0,375.0859757042108,158.0,0.3141592700403172,515.0,515.0
305.4343826820182,130.0,2.0,517.0,314.27352373984087,18.000000268220898,406.40671133505714,140.0,127.0,379.2026328519529,158.0,0.3141592700403172,516.0,516.0
529.9362225626446,131.0,2.0,518.0,564.0023245829433,108.67514848709106,34.165288778490584,126.0,123.0,45.67956185049108,138.0,1.8967391561934728,517.0,517.0
500.9995886987378,134.0,2.0,527.0,520.1897734722786,128.49106192588806,286.08585896255266,127.0,116.0,301.3455340043558,97.0,2.2425920899906733,526.0,526.0
495.3217973184345,134.0,2.0,528.0,514.5119820919754,128.49106192588806,293.22610706057253,127.0,116.0,308.48578210237565,97.0,2.2425920899906733,527.0,527.0
261.16981622891427,136.0,2.0,531.0,291.3122652496458,133.68202686309814,251.5710362922252,163.0,150.0,280.35770148571635,146.0,2.333191519500569,530.0,530.0
250.7164603029056,136.0,2.0,532.0,280.858909323637,133.68202686309814,262.5167205518429,163.0,150.0,291.30338574533414,146.0,2.333191519500569,531.0,531.0
247.9288987226365,136.0,2.0,533.0,278.07134774336805,133.68202686309814,265.435569687741,163.0,150.0,294.22223488123217,146.0,2.333191519500569,532.0,532.0
224.7872626171776,145.0,2.0,557.0,240.1759662014332,153.3637225627899,220.3528327184733,123.0,123.0,251.03482605468105,125.0,2.6767019118358,556.0,556.0
211.15121536661343,145.0,2.0,558.0,226.53991895086895,153.3637225627899,227.19205880461564,123.0,123.0,257.8740521408233,125.0,2.6767019118358,557.0,557.0
197.51516811604924,145.0,2.0,559.0,212.9038717003048,153.3637225627899,234.031284890758,123.0,123.0,264.7132782269656,125.0,2.6767019118358,558.0,558.0
196.6060982993449,145.0,2.0,560.0,211.99480188360053,153.3637225627899,234.4872332965008,123.0,123.0,265.16922663270844,125.0,2.6767019118358,559.0,559.0
34.17609612703331,146.0,2.0,561.0,48.44635763313129,18.168092966079712,334.022510126889,155.0,161.0,290.5376630364332,162.0,0.3170930410665134,560.0,560.0
48.65406092825103,146.0,2.0,562.0,62.92432243434902,18.168092966079712,338.7736903106364,155.0,161.0,295.28884322018064,162.0,0.3170930410665134,561.0,561.0
53.4800491953236,146.0,2.0,563.0,67.75031070142157,18.168092966079712,340.35741703855217,155.0,161.0,296.8725699480964,162.0,0.3170930410665134,562.0,562.0
399.5855166332782,149.0,2.0,569.0,496.2890036688052,55.83858668804169,141.60177527656185,113.0,106.0,75.9773151638973,123.0,0.9745671873666032,568.0,568.0
408.0844468505639,149.0,2.0,570.0,504.78793388609085,55.83858668804169,154.12570593705237,113.0,106.0,88.50124582438782,123.0,0.9745671873666032,569.0,569.0
410.3508282418401,149.0,2.0,571.0,507.0543152773671,55.83858668804169,157.46542077984984,113.0,106.0,91.84096066718529,123.0,0.9745671873666032,570.0,570.0
9.205520741424882,151.0,2.0,574.0,38.797042570963775,42.10746824741364,130.33665621461395,90.0,90.0,97.59565030993993,109.0,0.7349139605963342,573.0,573.0
20.44402890766654,151.0,2.0,575.0,50.03555073720543,42.10746824741364,140.494088784067,90.0,90.0,107.753082879393,109.0,0.7349139605963342,574.0,574.0
31.6825370739082,151.0,2.0,576.0,61.27405890344709,42.10746824741364,150.65152135352008,90.0,90.0,117.91051544884606,109.0,0.7349139605963342,575.0,575.0
42.92104524014985,151.0,2.0,577.0,72.51256706968873,42.10746824741364,160.80895392297313,90.0,90.0,128.0679480182991,109.0,0.7349139605963342,576.0,576.0
45.16874687339818,151.0,2.0,578.0,74.76026870293705,42.10746824741364,162.84044043686373,90.0,90.0,130.09943453218972,109.0,0.7349139605963342,577.0,577.0
546.4954418216519,152.0,2.0,579.0,581.434669049082,56.95779204368591,209.87293162043665,149.0,133.0,187.146521286212,159.0,0.9941010058285492,578.0,578.0
551.5971011266302,152.0,2.0,580.0,586.5363283540603,56.95779204368591,217.71614271590568,149.0,133.0,194.989732381681,159.0,0.9941010058285492,579.0,579.0
324.8329978836035,154.0,2.0,588.0,335.9450609277234,18.000000268220898,318.36245506070753,133.0,128.0,284.16304211051937,134.0,0.3141592700403172,587.0,587.0
339.2629963829109,154.0,2.0,589.0,350.37505942703086,18.000000268220898,323.05104586442707,133.0,128.0,288.8516329142389,134.0,0.3141592700403172,588.0,588.0
345.9969956825878,154.0,2.0,590.0,357.10905872670776,18.000000268220898,325.2390549061629,133.0,128.0,291.0396419559748,134.0,0.3141592700403172,589.0,589.0
4.652971406256379,155.0,2.0,591.0,59.39960393125895,73.13146412372589,322.786705944856,162.0,157.0,306.18624118653526,156.0,1.2763848357631264,590.0,590.0
5.8723486938940095,155.0,2.0,592.0,60.61898121889658,73.13146412372589,326.8080873487815,162.0,157.0,310.20762259046074,156.0,1.2763848357631264,591.0,591.0
242.2018113167501,157.0,2.0,595.0,278.7215129328673,146.04304075241092,334.85878293636995,178.0,162.0,389.0892975961362,168.0,2.548931910753826,594.0,594.0
239.6148897042941,157.0,2.0,596.0,276.1345913204113,146.04304075241092,336.6008575964371,178.0,162.0,390.8313722562034,168.0,2.548931910753826,595.0,595.0
17.091688248323518,160.0,2.0,601.0,24.590365004346506,25.907770693302155,116.167535858597,123.0,107.0,100.72994941574676,140.0,0.4521759004498166,600.0,600.0
401.03337593770914,161.0,2.0,602.0,443.8618139206441,123.71331810951231,298.8491362241992,197.0,193.0,327.42653908709104,195.0,2.159204729578117,601.0,601.0
394.88146044343256,161.0,2.0,603.0,437.70989842636766,123.71331810951231,308.0689009623382,197.0,193.0,336.64630382523006,195.0,2.159204729578117,602.0,602.0
81.3394910189765,164.0,2.0,608.0,87.65316320313559,18.000000268220898,215.8448775734744,101.0,101.0,196.4133929426856,82.0,0.3141592700403172,607.0,607.0
95.69190888119098,164.0,2.0,609.0,102.00558106535009,18.000000268220898,220.50826089975465,101.0,101.0,201.07677626896592,82.0,0.3141592700403172,608.0,608.0
110.04432674340546,164.0,2.0,610.0,116.35799892756457,18.000000268220898,225.17164422603489,101.0,101.0,205.74015959524613,82.0,0.3141592700403172,609.0,609.0
124.39674460561994,164.0,2.0,611.0,130.71041678977906,18.000000268220898,229.83502755231515,101.0,101.0,210.40354292152645,82.0,0.3141592700403172,610.0,610.0
126.31040032058188,164.0,2.0,612.0,132.62407250474095,18.000000268220898,230.4568119958192,101.0,101.0,211.02532736503048,82.0,0.3141592700403172,611.0,611.0
363.9565906286952,166.0,2.0,616.0,396.4686131561272,127.28464722633362,358.7063837892068,182.0,178.0,383.4601430349892,171.0,2.2215361813389896,615.0,615.0
362.0672916556959,166.0,2.0,617.0,394.579314183128,127.28464722633362,361.1878222713908,182.0,178.0,385.9415815171733,171.0,2.2215361813389896,616.0,616.0
207.4024227240012,172.0,2.0,628.0,218.9211073612601,23.048369586467743,225.40705528252803,91.0,91.0,198.33430213804655,95.0,0.402269936500386,627.0,627.0
221.273372529786,172.0,2.0,629.0,232.79205716704487,23.048369586467743,231.3087489735759,91.0,91.0,204.2359958290945,95.0,0.402269936500386,628.0,628.0
226.82175245209987,172.0,2.0,630.0,238.34043708935883,23.048369586467743,233.6694264499951,91.0,91.0,206.5966733055136,95.0,0.402269936500386,629.0,629.0
18.19097657411811,173.0,2.0,631.0,89.28846106623966,89.38933610916138,232.85706095149465,172.0,160.0,232.0992684766464,176.0,1.5601382312767234,630.0,630.0
18.267126313513103,173.0,2.0,632.0,89.36461080563465,89.38933610916138,240.00156963350415,172.0,160.0,239.243777158656,176.0,1.5601382312767234,631.0,631.0
423.9624912308648,174.0,2.0,633.0,431.2863509644893,18.000000268220898,358.22941417767333,176.0,183.0,335.68889200595845,190.0,0.3141592700403172,632.0,632.0
435.5634974317896,174.0,2.0,634.0,442.8873571654141,18.000000268220898,361.9988096485157,176.0,183.0,339.4582874768007,190.0,0.3141592700403172,633.0,633.0
20.59772048064276,178.0,2.0,640.0,31.43786529521555,51.28227531909943,105.81538863040537,139.0,144.0,97.1252878157404,141.0,0.8950445522325107,639.0,639.0
476.6051211170604,179.0,2.0,641.0,490.8984958691632,159.0884256362915,219.34241506715213,183.0,178.0,256.75038678008667,170.0,2.7766168291674416,640.0,640.0
462.5879000719214,179.0,2.0,642.0,476.8812748240242,159.0884256362915,224.69831607452903,183.0,178.0,262.1062877874636,170.0,2.7766168291674416,641.0,641.0
448.5706790267824,179.0,2.0,643.0,462.86405377888514,159.0884256362915,230.054217081906,183.0,178.0,267.46218879484053,170.0,2.7766168291674416,642.0,642.0
441.0948278027082,179.0,2.0,644.0,455.38820255481096,159.0884256362915,232.9106976191737,183.0,178.0,270.3186693321082,170.0,2.7766168291674416,643.0,643.0
278.1545021261485,181.0,2.0,648.0,305.35468500186346,46.34639382362366,314.2207870759487,115.0,102.0,288.2698329977945,112.0,0.8088971686481969,647.0,647.0
287.92424016716245,181.0,2.0,649.0,315.12442304287737,46.34639382362366,324.4608214331868,115.0,102.0,298.5098673550326,112.0,0.8088971686481969,648.0,648.0
-3.215175755468973,182.0,2.0,650.0,5.876512189720083,18.000000268220898,199.58193698480216,97.0,96.0,171.60059911646647,99.0,0.3141592700403172,649.0,649.0
11.063811131636506,182.0,2.0,651.0,20.155499076825567,18.000000268220898,204.221461140576,97.0,96.0,176.24012327224017,99.0,0.3141592700403172,650.0,650.0
25.34279801874198,182.0,2.0,652.0,34.43448596393104,18.000000268220898,208.86098529634967,97.0,96.0,180.87964742801395,99.0,0.3141592700403172,651.0,651.0
39.621784905847456,182.0,2.0,653.0,48.71347285103652,18.000000268220898,213.50050945212337,97.0,96.0,185.5191715837876,99.0,0.3141592700403172,652.0,652.0
53.90077179295294,182.0,2.0,654.0,62.992459738142,18.000000268220898,218.14003360789712,97.0,96.0,190.15869573956127,99.0,0.3141592700403172,653.0,653.0
64.37202884349696,182.0,2.0,655.0,73.46371678868603,18.000000268220898,221.5423513221312,97.0,96.0,193.56101345379545,99.0,0.3141592700403172,654.0,654.0
481.95756766274496,185.0,2.0,661.0,489.5339759211121,161.9999957084656,24.43959898470251,111.0,116.0,47.75738000963312,144.0,2.8274333133294083,660.0,660.0
470.3565617265075,185.0,2.0,662.0,477.93296998487455,161.9999957084656,28.208995270168185,111.0,116.0,51.5267762950988,144.0,2.8274333133294083,661.0,661.0
213.00078855696896,186.0,2.0,663.0,248.59721367412743,108.7612795829773,143.50617993159096,105.0,115.0,155.5973537752396,96.0,1.8982424274050391,662.0,662.0
212.6747841095689,186.0,2.0,664.0,248.2712092267273,108.7612795829773,144.46593727606376,105.0,115.0,156.55711111971243,96.0,1.8982424274050391,663.0,663.0
18.093561090131573,187.0,2.0,665.0,35.00728277884443,109.8284661769867,92.7410229057424,106.0,109.0,98.83983151441856,133.0,1.916868347203647,664.0,664.0
167.554294939335,191.0,2.0,674.0,190.2596093426784,37.154227495193474,284.9812289584287,142.0,134.0,255.01840759788035,113.0,0.6484636008261319,673.0,673.0
172.52576008675044,191.0,2.0,675.0,195.23107449009387,37.154227495193474,288.7485203579615,142.0,134.0,258.7856989974132,113.0,0.6484636008261319,674.0,674.0
24.10000605071953,196.0,2.0,686.0,32.152396664453576,22.269194573163983,114.8561324885654,98.0,91.0,95.19226783778664,95.0,0.3886707670689648,685.0,685.0
38.06544606175015,196.0,2.0,687.0,46.117836675484206,22.269194573163983,120.57500718886676,98.0,91.0,100.911142538088,95.0,0.3886707670689648,686.0,686.0
38.99647539581887,196.0,2.0,688.0,47.04886600955292,22.269194573163983,120.9562655022202,98.0,91.0,101.2924008514414,95.0,0.3886707670689648,687.0,687.0
3.9716253959633567,200.0,2.0,696.0,37.526263213540894,77.83925056457521,315.0426020739475,118.0,111.0,307.8118902128396,94.0,1.358551209636692,695.0,695.0
263.6758513960551,202.0,2.0,699.0,296.1975722569448,62.16593384742737,397.4029035884104,140.0,130.0,380.2314261097392,157.0,1.085000228214594,698.0,698.0
264.16732303138144,202.0,2.0,700.0,296.6890438922712,62.16593384742737,398.3337205990597,140.0,130.0,381.1622431203885,157.0,1.085000228214594,699.0,699.0
358.015325894138,208.0,2.0,710.0,384.9819299916237,103.95570516586304,254.45725336679592,158.0,145.0,261.15864356057466,175.0,1.814369331376788,709.0,709.0
354.3228591414557,208.0,2.0,711.0,381.2894632389413,103.95570516586304,269.31585526631653,158.0,145.0,276.0172454600953,175.0,1.814369331376788,710.0,710.0
353.5843657909193,208.0,2.0,712.0,380.5509698884048,103.95570516586304,272.2875756462206,158.0,145.0,278.9889658399995,175.0,1.814369331376788,711.0,711.0
-11.522546758173227,214.0,2.0,720.0,59.062450510984384,119.2608082294464,128.39512961972278,85.0,84.0,167.94212038558382,101.0,2.0814937721933893,719.0,719.0
-14.571408802111172,214.0,2.0,721.0,56.01358846704644,119.2608082294464,133.8368564079762,85.0,84.0,173.38384717383724,101.0,2.0814937721933893,720.0,720.0
549.9607554571105,215.0,2.0,722.0,558.3457603400541,152.2017467021942,286.2541936569643,112.0,125.0,302.1589458059765,123.0,2.6564216072397104,721.0,721.0
536.3962326348413,215.0,2.0,723.0,544.781237517785,152.2017467021942,293.40542676225925,112.0,125.0,309.31017891127146,123.0,2.6564216072397104,722.0,722.0
530.9704235059337,215.0,2.0,724.0,539.3554283888774,152.2017467021942,296.2659200043772,112.0,125.0,312.17067215338943,123.0,2.6564216072397104,723.0,723.0
341.7367592605476,217.0,2.0,726.0,349.4083164263452,161.7660427093506,218.809398729308,162.0,161.0,242.0960490825891,156.0,2.823350063199936,725.0,725.0
413.0535051502948,224.0,2.0,739.0,501.4070626686599,82.6716685295105,216.6725043686072,145.0,130.0,205.30974400640264,151.0,1.4428928139573372,738.0,738.0
413.18776948276286,224.0,2.0,740.0,501.5413270011278,82.6716685295105,217.716505213756,145.0,130.0,206.35374485155148,151.0,1.4428928139573372,739.0,739.0
148.6588795463253,227.0,2.0,745.0,173.60651629029078,42.715256810188286,199.84985637219856,110.0,110.0,172.82880185085742,132.0,0.7455218721727163,744.0,744.0
159.73444881597817,227.0,2.0,746.0,184.6820855599437,42.715256810188286,210.0755593940292,110.0,110.0,183.0545048726881,132.0,0.7455218721727163,745.0,745.0
164.16467652383932,227.0,2.0,747.0,189.1123132678049,42.715256810188286,214.16584060276145,110.0,110.0,187.14478608142036,132.0,0.7455218721727163,746.0,746.0
38.95703472007163,236.0,2.0,762.0,49.10236864689367,143.76233696937558,300.58551417915686,136.0,144.0,314.4282533511946,144.0,2.5091261204771707,761.0,761.0
38.1080379295598,236.0,2.0,763.0,48.25337185638185,143.76233696937558,301.20774333738177,136.0,144.0,315.05048250941945,144.0,2.5091261204771707,762.0,762.0
88.83990241345262,241.0,2.0,773.0,104.80827392283804,30.94283491373062,87.11640786785227,130.0,133.0,60.48041421066444,175.0,0.5400543491456549,772.0,772.0
101.76880263578713,241.0,2.0,774.0,117.73717414517256,30.94283491373062,94.8673288439992,130.0,133.0,68.23133518681135,175.0,0.5400543491456549,773.0,773.0
106.9403627247209,241.0,2.0,775.0,122.9087342341063,30.94283491373062,97.96769723445792,130.0,133.0,71.3317035772701,175.0,0.5400543491456549,774.0,774.0
407.7229486014775,242.0,2.0,776.0,413.7840738982702,18.000000268220898,242.1352782767624,189.0,160.0,223.48105303120525,194.0,0.3141592700403172,775.0,775.0
422.05941933273385,242.0,2.0,777.0,428.1205446295266,18.000000268220898,246.79348006601344,189.0,160.0,228.1392548204564,194.0,0.3141592700403172,776.0,776.0
427.7940076252365,242.0,2.0,778.0,433.85513292202927,18.000000268220898,248.6567607817139,189.0,160.0,230.0025355361568,194.0,0.3141592700403172,777.0,777.0
166.81172545343844,243.0,2.0,779.0,183.77705613808564,70.66221177577971,352.4667524980244,195.0,174.0,346.5130139608474,147.0,1.2332882522288653,778.0,778.0
212.81028285067316,244.0,2.0,780.0,227.47266272771176,147.06656098365784,225.3888967922525,143.0,144.0,248.02450753971263,157.0,2.56679570874986,779.0,779.0
211.9595539862896,244.0,2.0,781.0,226.62193386332825,147.06656098365784,225.93996254086952,143.0,144.0,248.5755732883296,157.0,2.56679570874986,780.0,780.0
95.06708996761093,245.0,2.0,782.0,103.01646833648606,150.8994376659393,222.3005624791866,170.0,167.0,236.58244668429225,161.0,2.6336920266785886,781.0,781.0
411.4947951854192,251.0,2.0,789.0,424.193136776612,59.67857122421265,238.0127828279945,180.0,173.0,230.58609881141967,181.0,1.0415875607484535,788.0,788.0
415.5475081163604,251.0,2.0,790.0,428.2458497075531,59.67857122421265,244.9422190411524,180.0,173.0,237.5155350245776,181.0,1.0415875607484535,789.0,789.0
382.4970771606515,253.0,2.0,793.0,423.0352027104741,82.77094781398773,229.65949413608135,172.0,166.0,224.51745343911807,178.0,1.4446255643504888,792.0,792.0
384.41806397099566,253.0,2.0,794.0,424.95618952081816,82.77094781398773,244.8039103487481,172.0,166.0,239.66186965178483,178.0,1.4446255643504888,793.0,793.0
385.4425902698458,253.0,2.0,795.0,425.9807158196684,82.77094781398773,252.88093232883696,172.0,166.0,247.7388916318737,178.0,1.4446255643504888,794.0,794.0
397.6714978177213,259.0,2.0,810.0,411.9553542252825,30.93409895896912,353.60335751642083,172.0,167.0,329.7689745118625,178.0,0.5399018779717614,809.0,809.0
409.09837804636055,259.0,2.0,811.0,423.3822344539218,30.93409895896912,360.4514440115094,172.0,167.0,336.6170610069512,178.0,0.5399018779717614,810.0,810.0
590.6544822932377,93.0,2.0,363.0,612.1209723586112,161.9999957084656,349.8823689911724,229.0,226.0,415.9494152284758,228.0,2.8274333133294083,362.0,362.0
576.3533233925391,93.0,2.0,364.0,597.8198134579122,161.9999957084656,354.52909838123,229.0,226.0,420.5961446185335,228.0,2.8274333133294083,363.0,363.0
562.0521644918404,93.0,2.0,365.0,583.5186545572137,161.9999957084656,359.17582777128763,229.0,226.0,425.2428740085912,228.0,2.8274333133294083,364.0,364.0
547.7510055911416,93.0,2.0,366.0,569.217495656515,161.9999957084656,363.8225571613452,229.0,226.0,429.8896033986488,228.0,2.8274333133294083,365.0,365.0
533.449846690443,93.0,2.0,367.0,554.9163367558164,161.9999957084656,368.4692865514029,229.0,226.0,434.5363327887063,228.0,2.8274333133294083,366.0,366.0
519.1486877897444,93.0,2.0,368.0,540.6151778551176,161.9999957084656,373.1160159414605,229.0,226.0,439.1830621787639,228.0,2.8274333133294083,367.0,367.0
512.474813636085,93.0,2.0,369.0,533.9413037014583,161.9999957084656,375.2844896568207,229.0,226.0,441.3515358941242,228.0,2.8274333133294083,368.0,368.0
335.6210242195256,94.0,2.0,370.0,378.88568563738295,87.24510848522186,357.1342411130045,252.0,236.0,355.05238822783326,246.0,1.522714399326764,369.0,369.0
336.3450446610871,94.0,2.0,371.0,379.6097060789445,87.24510848522186,372.18069299579065,252.0,236.0,370.09884011061934,246.0,1.522714399326764,370.0,370.0
337.0690651026486,94.0,2.0,372.0,380.3337265205061,87.24510848522186,387.2271448785767,252.0,236.0,385.1452919934056,246.0,1.522714399326764,371.0,371.0
337.7930855442102,94.0,2.0,373.0,381.05774696206765,87.24510848522186,402.27359676136285,252.0,236.0,400.1917438761917,246.0,1.522714399326764,372.0,372.0
338.51710598577165,94.0,2.0,374.0,381.7817674036292,87.24510848522186,417.3200486441489,252.0,236.0,415.2381957589779,246.0,1.522714399326764,373.0,373.0
339.24112642733326,94.0,2.0,375.0,382.5057878451906,87.24510848522186,432.3665005269352,252.0,236.0,430.284647641764,246.0,1.522714399326764,374.0,374.0
339.7238067217076,94.0,2.0,376.0,382.988468139565,87.24510848522186,442.3974684487927,252.0,236.0,440.3156155636215,246.0,1.522714399326764,375.0,375.0
264.4941845139706,96.0,2.0,379.0,365.60621512975416,104.85677719116212,4.838790628489968,246.0,240.0,31.660960941867604,242.0,1.8300960050158703,378.0,378.0
260.61428026570746,96.0,2.0,380.0,361.7263108814911,104.85677719116212,19.464937303169407,246.0,240.0,46.28710761654704,242.0,1.8300960050158703,379.0,379.0
256.73437601744433,96.0,2.0,381.0,357.846406633228,104.85677719116212,34.09108397784884,246.0,240.0,60.91325429122647,242.0,1.8300960050158703,380.0,380.0
252.85447176918117,96.0,2.0,382.0,353.9665023849648,104.85677719116212,48.71723065252828,246.0,240.0,75.5394009659059,242.0,1.8300960050158703,381.0,381.0
248.974567520918,96.0,2.0,383.0,350.08659813670164,104.85677719116212,63.34337732720771,246.0,240.0,90.16554764058534,242.0,1.8300960050158703,382.0,382.0
247.4226058216127,96.0,2.0,384.0,348.5346364373964,104.85677719116212,69.19383599707946,246.0,240.0,96.01600631045712,242.0,1.8300960050158703,383.0,383.0
48.1786835178796,99.0,2.0,395.0,119.62618218603212,42.66419559717178,423.8939198272333,254.0,253.0,346.3698597247765,246.0,0.744630685885516,394.0,394.0
59.29276372304108,99.0,2.0,396.0,130.7402623911936,42.66419559717178,434.1368460827282,254.0,253.0,356.6127859802713,246.0,0.744630685885516,395.0,395.0
70.40684392820256,99.0,2.0,397.0,141.85434259635508,42.66419559717178,444.3797723382231,254.0,253.0,366.8557122357661,246.0,0.744630685885516,396.0,396.0
75.59341469061124,99.0,2.0,398.0,147.04091335876376,42.66419559717178,449.1598045907873,254.0,253.0,371.6357444883304,246.0,0.744630685885516,397.0,397.0
406.1766645373542,102.0,2.0,407.0,526.553196963671,100.90158104896544,378.69581537843095,252.0,238.0,401.88012670349656,252.0,1.761064809772361,406.0,406.0
403.3142172470048,102.0,2.0,408.0,523.6907496733215,100.90158104896544,393.55808470505264,252.0,238.0,416.7423960301182,252.0,1.761064809772361,407.0,407.0
400.45176995665537,102.0,2.0,409.0,520.8283023829721,100.90158104896544,408.4203540316742,252.0,238.0,431.6046653567398,252.0,1.761064809772361,408.0,408.0
397.58932266630586,102.0,2.0,410.0,517.9658550926226,100.90158104896544,423.28262335829584,252.0,238.0,446.4669346833613,252.0,1.761064809772361,409.0,409.0
394.7268753759565,102.0,2.0,411.0,515.1034078022733,100.90158104896544,438.14489268491735,252.0,238.0,461.32920400998296,252.0,1.761064809772361,410.0,410.0
391.86442808560713,102.0,2.0,412.0,512.2409605119238,100.90158104896544,453.0071620115391,252.0,238.0,476.1914733366046,252.0,1.761064809772361,411.0,411.0
