,Unnamed: 0,num_physical_stroke,num_stroke,num_brush,start_point_x,start_point_y,end_point_x,end_point_y,theta_deg,theta_rad,r,g,b
844,844,845.0,269.0,3.0,300.76973572078344,169.83531321485788,331.5275929456164,151.2065180264731,58.79839897155762,1.0262256569549282,118.0,110.0,96.0
845,845,846.0,270.0,3.0,274.66449616000483,243.98540144789365,288.82058204686626,228.13883084210948,41.77510768175125,0.7291131744217348,67.0,64.0,0.0
846,846,847.0,270.0,3.0,276.9903984816094,246.0631805363904,291.1464843684708,230.21660993060624,41.77510768175125,0.7291131744217348,67.0,64.0,0.0
847,847,848.0,271.0,3.0,568.6529684706563,353.3042858256066,584.2648285566215,348.46335021812035,72.77234852313995,1.270117086137625,226.0,246.0,227.0
848,848,849.0,271.0,3.0,571.0915246605692,361.16855032642235,586.7033847465348,356.3276147189361,72.77234852313995,1.270117086137625,226.0,246.0,227.0
849,849,850.0,272.0,3.0,215.02022146628212,45.942864281646436,299.9988629374401,62.77410457657883,101.20325446128844,1.7663300040831236,250.0,243.0,248.0
850,850,851.0,272.0,3.0,212.663268658331,57.842798221251925,297.64191012948885,74.67403851618431,101.20325446128844,1.7663300040831236,250.0,243.0,248.0
851,851,852.0,272.0,3.0,211.68120498835134,62.80110402942087,296.6598464595092,79.63234432435327,101.20325446128844,1.7663300040831236,250.0,243.0,248.0
852,852,853.0,273.0,3.0,58.94840296998025,235.3857627478418,71.66038050676086,220.44846090046025,40.39852559566498,0.7050872845955574,135.0,116.0,128.0
853,853,854.0,273.0,3.0,64.37373814800873,240.00284417374158,77.08571568478935,225.06554232636,40.39852559566498,0.7050872845955574,135.0,116.0,128.0
854,854,855.0,274.0,3.0,198.4028717905589,359.6163031330888,245.93658377493938,344.5880935579481,72.45518267154694,1.2645814977524352,208.0,205.0,216.0
855,855,856.0,274.0,3.0,202.07759803478183,371.23933633880614,249.61131001916237,356.2111267636656,72.45518267154694,1.2645814977524352,208.0,205.0,216.0
856,856,857.0,274.0,3.0,205.44609709198625,381.8937834440471,252.97980907636676,366.8655738689064,72.45518267154694,1.2645814977524352,208.0,205.0,216.0
857,857,858.0,275.0,3.0,382.4323294319068,305.1911180183713,418.54338717042674,294.73676605165,73.85397613048553,1.2889950491662738,186.0,179.0,184.0
858,858,859.0,275.0,3.0,385.81479529989457,316.87471358185485,421.9258530384145,306.4203616151335,73.85397613048553,1.2889950491662738,186.0,179.0,184.0
859,859,860.0,275.0,3.0,389.1972611678824,328.55830914533817,425.3083189064023,318.10395717861695,73.85397613048553,1.2889950491662738,186.0,179.0,184.0
860,860,861.0,275.0,3.0,390.32474979054496,332.45284099983274,426.43580752906485,321.99848903311147,73.85397613048553,1.2889950491662738,186.0,179.0,184.0
861,861,862.0,276.0,3.0,318.6947169622333,6.45852428664045,366.33365948038886,36.632363607137606,122.34959721565245,2.135403309902022,255.0,255.0,255.0
862,862,863.0,276.0,3.0,312.21264611250285,16.6925219337066,359.8515886306584,46.86636125420376,122.34959721565245,2.135403309902022,255.0,255.0,255.0
863,863,864.0,276.0,3.0,305.73057526277245,26.926519580772748,353.36951778092794,57.10035890126992,122.34959721565245,2.135403309902022,255.0,255.0,255.0
864,864,865.0,276.0,3.0,299.248504413042,37.16051722783891,346.88744693119764,67.33435654833606,122.34959721565245,2.135403309902022,255.0,255.0,255.0
865,865,866.0,276.0,3.0,292.76643356331164,47.39451487490506,340.4053760814671,77.56835419540222,122.34959721565245,2.135403309902022,255.0,255.0,255.0
