,Unnamed: 0,num_physical_stroke,num_stroke,num_brush,start_point_x,start_point_y,end_point_x,end_point_y,theta_deg,theta_rad,r,g,b
870,870,871.0,278.0,4.0,240.7958835121417,237.9038614254793,272.72444844717785,223.22271088243568,65.30644118785858,1.1398124214881689,172.0,187.0,165.0
871,871,872.0,279.0,4.0,454.75893392014825,15.906021819197552,507.88075223630966,15.93710697011291,90.03352761268616,1.571381494026603,166.0,171.0,144.0
872,872,873.0,280.0,4.0,27.735129573313642,142.40164958282352,70.72128477763077,164.24638393824657,116.9387984275818,2.04096705588727,59.0,105.0,114.0
873,873,874.0,280.0,4.0,23.06155271078677,151.5983327332419,66.0477079151039,173.44306708866498,116.9387984275818,2.04096705588727,59.0,105.0,114.0
874,874,875.0,280.0,4.0,20.257406593270648,157.11634262349295,63.24356179758779,178.96107697891603,116.9387984275818,2.04096705588727,59.0,105.0,114.0
875,875,876.0,281.0,4.0,368.964073583816,471.091612076872,394.25208422822664,464.4238920864168,75.2289354801178,1.3129926168984367,154.0,173.0,181.0
876,876,877.0,282.0,4.0,161.24672503817027,114.5824798152077,180.20007027943277,84.98957282309483,32.638310194015496,0.5696459751727998,86.0,128.0,130.0
877,877,878.0,282.0,4.0,163.79224142144184,116.21280463737861,182.7455866627044,86.61989764526571,32.638310194015496,0.5696459751727998,86.0,128.0,130.0
878,878,879.0,283.0,4.0,410.07101308681257,58.206192665775205,427.53740845496316,67.13045130270694,117.06425070762636,2.0431566112281816,146.0,164.0,159.0
879,879,880.0,283.0,4.0,405.4591776969917,67.23239232768199,422.9255730651422,76.15665096461375,117.06425070762636,2.0431566112281816,146.0,164.0,159.0
880,880,881.0,283.0,4.0,400.84734230717066,76.25859198958881,418.31373767532125,85.18285062652055,117.06425070762636,2.0431566112281816,146.0,164.0,159.0
881,881,882.0,283.0,4.0,399.9249752292064,78.06383192197016,417.391370597357,86.9880905589019,117.06425070762636,2.0431566112281816,146.0,164.0,159.0
882,882,883.0,284.0,4.0,385.64214952028124,217.57514285358738,424.72224897921785,214.16702551681175,85.01592993736267,1.4838078940517951,130.0,172.0,189.0
883,883,884.0,284.0,4.0,386.5162093020369,227.5977858053077,425.5963087609736,224.1896684685321,85.01592993736267,1.4838078940517951,130.0,172.0,189.0
884,884,885.0,284.0,4.0,387.39026908379265,237.62042875702804,426.47036854272926,234.2123114202524,85.01592993736267,1.4838078940517951,130.0,172.0,189.0
885,885,886.0,284.0,4.0,387.47767506196817,238.62269305220002,426.55777452090484,235.21457571542442,85.01592993736267,1.4838078940517951,130.0,172.0,189.0
