,Unnamed: 0,num_physical_stroke,num_stroke,num_brush,start_point_x,start_point_y,end_point_x,end_point_y,theta_deg,theta_rad,r,g,b
417,417,418.0,101.0,2.0,111.85499652233251,497.1901001436237,134.4691684833776,466.14147672479487,36.06761097908021,0.6294985649134052,255.0,255.0,243.0
418,418,419.0,102.0,2.0,112.15298673899969,325.2999471559104,120.48703402208963,299.6503874432692,18.000000268220898,0.3141592700403172,189.0,202.0,207.0
419,419,420.0,102.0,2.0,126.5829852383072,329.98853795962987,134.9170325213972,304.33897824698886,18.000000268220898,0.3141592700403172,189.0,202.0,207.0
420,420,421.0,102.0,2.0,133.31698453798404,332.1765470013657,141.651031821074,306.5269872887246,18.000000268220898,0.3141592700403172,189.0,202.0,207.0
421,421,422.0,103.0,2.0,421.8773832521589,443.08228448542917,427.4334159749614,460.18199057037833,161.9999957084656,2.8274333133294083,125.0,163.0,148.0
422,422,423.0,103.0,2.0,408.1307367195639,447.54884183936656,413.6867694423664,464.6485479243157,161.9999957084656,2.8274333133294083,125.0,163.0,148.0
423,423,424.0,104.0,2.0,278.29795576673763,111.72376009312,309.2042851819781,114.76741724269344,95.62435626983644,1.668959862008729,22.0,61.0,108.0
424,424,425.0,105.0,2.0,208.1259685358964,465.6892714672241,311.674186601639,480.54989362702673,98.166983127594,1.7133370723262358,155.0,183.0,190.0
425,425,426.0,105.0,2.0,205.97057124008998,480.7079932141629,309.5187893058326,495.5686153739656,98.166983127594,1.7133370723262358,155.0,183.0,190.0
426,426,427.0,105.0,2.0,204.96471916871369,487.716730029401,308.51293723445633,502.5773521892036,98.166983127594,1.7133370723262358,155.0,183.0,190.0
427,427,428.0,106.0,2.0,417.3321189651586,8.874770146239785,466.45148969833673,36.573449579814245,119.41888689994812,2.0842527654708194,141.0,167.0,182.0
428,428,429.0,106.0,2.0,412.85121770649437,16.820963056660773,461.9705884396725,44.51964249023522,119.41888689994812,2.0842527654708194,141.0,167.0,182.0
429,429,430.0,107.0,2.0,402.7416138654637,235.99213804723811,444.2809225880748,214.90820610667046,63.08920919895172,1.1011144230012018,178.0,212.0,211.0
430,430,431.0,107.0,2.0,404.6435356132277,239.73928136326265,446.18284433583875,218.65534942269505,63.08920919895172,1.1011144230012018,178.0,212.0,211.0
431,431,432.0,108.0,2.0,269.9111039327179,241.42990279994305,310.91825070937284,193.69663715750062,40.665528774261475,0.7097473691753566,91.0,128.0,139.0
432,432,433.0,108.0,2.0,281.52454784973764,251.40689039712586,322.5316946263926,203.67362475468343,40.665528774261475,0.7097473691753566,91.0,128.0,139.0
433,433,434.0,108.0,2.0,292.36376217228946,260.71874548782984,333.37090894894436,212.98547984538732,40.665528774261475,0.7097473691753566,91.0,128.0,139.0
434,434,435.0,109.0,2.0,41.258482972724686,54.465745936084595,65.77111306938289,-20.923349745087357,18.011842221021652,0.314365951106556,251.0,231.0,218.0
435,435,436.0,109.0,2.0,45.254733384754324,55.76511963514018,69.7673634814125,-19.623976046031768,18.011842221021652,0.314365951106556,251.0,231.0,218.0
436,436,437.0,110.0,2.0,134.99870085296521,376.3446290237494,140.6095624507326,360.99265634821717,20.076421648263928,0.3503996597808725,126.0,188.0,216.0
437,437,438.0,110.0,2.0,148.29165830271558,381.20295870241233,153.902519900483,365.85098602688026,20.076421648263928,0.3503996597808725,126.0,188.0,216.0
438,438,439.0,111.0,2.0,14.946163729733325,170.73494601732938,28.078604710902905,211.15243312720912,161.9999957084656,2.8274333133294083,121.0,167.0,153.0
439,439,440.0,111.0,2.0,12.991983585393848,171.36989779803616,26.124424566563427,211.7873849079159,161.9999957084656,2.8274333133294083,121.0,167.0,153.0
440,440,441.0,112.0,2.0,537.0916455990952,420.24420668025186,558.4335498772788,432.31251210416747,119.48705792427064,2.0854425742997043,208.0,200.0,178.0
441,441,442.0,112.0,2.0,529.5553895959088,433.5715172334932,550.8972938740924,445.6398226574089,119.48705792427064,2.0854425742997043,208.0,200.0,178.0
442,442,443.0,112.0,2.0,522.5215506596014,446.0103404165184,543.863454937785,458.0786458404342,119.48705792427064,2.0854425742997043,208.0,200.0,178.0
443,443,444.0,113.0,2.0,315.4519009622525,106.3713063685902,329.66899706402336,134.89793350068706,153.50925922393802,2.679242005755193,149.0,173.0,181.0
444,444,445.0,113.0,2.0,301.86119667605163,113.14463950863971,316.07829277782247,141.6712666407366,153.50925922393802,2.679242005755193,149.0,173.0,181.0
445,445,446.0,113.0,2.0,288.27049238985074,119.91797264868927,302.48758849162164,148.4445997807861,153.50925922393802,2.679242005755193,149.0,173.0,181.0
446,446,447.0,113.0,2.0,274.6797881036499,126.69130578873876,288.89688420542075,155.21793292083558,153.50925922393802,2.679242005755193,149.0,173.0,181.0
447,447,448.0,113.0,2.0,273.7737411512365,127.14286133140877,287.9908372530074,155.66948846350556,153.50925922393802,2.679242005755193,149.0,173.0,181.0
448,448,449.0,114.0,2.0,194.605860589377,381.1482149234797,262.42101236773794,379.61474699392386,88.7046217918396,1.5481877120039131,47.0,99.0,110.0
