num_stroke,num_physical_stroke,end_point_x,g,theta_deg,end_point_y,theta_rad,num_brush,start_point_y,b,r,start_point_x,Unnamed: 0,Unnamed: 0.1
276.0,867.0,93.55754284855794,167.0,108.96100759506228,304.27116773369886,1.9017283388243849,3.0,289.9316014261984,186.0,132.0,51.82016787179671,866.0,866.0
276.0,868.0,90.9043330688115,167.0,108.96100759506228,311.99371729305113,1.9017283388243849,3.0,297.6541509855506,186.0,132.0,49.16695809205023,867.0,867.0
277.0,869.0,75.43592995663822,188.0,132.96054482460022,22.19714950287265,2.32059928243478,3.0,14.956702099754786,190.0,184.0,67.66077315418346,868.0,868.0
277.0,870.0,67.14666182551812,188.0,132.96054482460022,31.098582785751876,2.32059928243478,3.0,23.858135382634007,190.0,184.0,59.37150502306336,869.0,869.0
254.0,789.0,489.6316518468736,234.0,94.36413645744324,472.5639676068658,1.6469648769836025,3.0,469.3301265973862,221.0,234.0,447.2574079866394,788.0,788.0
254.0,790.0,488.7046854122351,234.0,94.36413645744324,484.7103599732438,1.6469648769836025,3.0,481.4765189637642,221.0,234.0,446.3304415520008,789.0,789.0
254.0,791.0,487.7777189775966,234.0,94.36413645744324,496.85675233962166,1.6469648769836025,3.0,493.6229113301421,221.0,234.0,445.4034751173624,790.0,790.0
254.0,792.0,487.5459773689369,234.0,94.36413645744324,499.8933504312162,1.6469648769836025,3.0,496.65950942173663,221.0,234.0,445.1717335087028,791.0,791.0
256.0,797.0,617.2457854040572,195.0,111.93137168884276,347.5614863656238,1.9535709722438723,3.0,324.6682821904069,163.0,200.0,560.3871302560301,796.0,796.0
256.0,798.0,612.6710507393343,195.0,111.93137168884276,358.9235158440828,1.9535709722438723,3.0,336.0303116688658,163.0,200.0,555.8123955913073,797.0,797.0
256.0,799.0,609.2399997407922,195.0,111.93137168884276,367.44503795292695,1.9535709722438723,3.0,344.55183377771004,163.0,200.0,552.3813445927653,798.0,798.0
258.0,806.0,283.0792621739452,193.0,102.85236239433289,482.00659601524416,1.7951123672355072,3.0,466.5543838701353,203.0,167.0,215.3526504613303,805.0,805.0
258.0,807.0,280.36269404620947,193.0,102.85236239433289,493.9132377989752,1.7951123672355072,3.0,478.46102565386633,203.0,167.0,212.6360823335945,806.0,806.0
258.0,808.0,277.64612591847373,193.0,102.85236239433289,505.81987958270616,1.7951123672355072,3.0,490.3676674375973,203.0,167.0,209.9195142058587,807.0,807.0
258.0,809.0,277.193364563851,193.0,102.85236239433289,507.8043198799946,1.7951123672355072,3.0,492.3521077348858,203.0,167.0,209.46675285123607,808.0,808.0
259.0,810.0,339.7928826960935,255.0,18.000000268220898,286.81456114451913,0.3141592700403172,3.0,300.80523007868686,206.0,254.0,335.247038723499,809.0,809.0
259.0,811.0,346.7867907406701,255.0,18.000000268220898,289.08701965804124,0.3141592700403172,3.0,303.07768859220914,206.0,254.0,342.2409467680756,810.0,810.0
261.0,814.0,111.02503949062384,203.0,108.87842774391174,63.97618099524485,1.9002870485260013,3.0,57.36534962451408,188.0,206.0,91.69263250149382,813.0,813.0
261.0,815.0,107.1127337677628,203.0,108.87842774391174,75.41714541541155,1.9002870485260013,3.0,68.80631404468076,188.0,206.0,87.78032677863277,814.0,814.0
261.0,816.0,106.46068281395264,203.0,108.87842774391174,77.32397281877266,1.9002870485260013,3.0,70.71314144804188,188.0,206.0,87.1282758248226,815.0,815.0
268.0,837.0,405.7080135250279,199.0,144.65137124061584,162.4755223450917,2.5246426956733807,3.0,144.47746723471144,209.0,171.0,392.9417329310878,836.0,836.0
268.0,838.0,395.78700208773046,199.0,144.65137124061584,169.51263913395962,2.5246426956733807,3.0,151.51458402357937,209.0,171.0,383.0207214937904,837.0,837.0
268.0,839.0,389.1729944628655,199.0,144.65137124061584,174.20405032653824,2.5246426956733807,3.0,156.20599521615802,209.0,171.0,376.4067138689254,838.0,838.0
270.0,843.0,549.9352190138923,208.0,36.36438935995103,355.7434430322274,0.6346783248083386,3.0,425.50288076295607,190.0,213.0,498.5710193837809,842.0,842.0
270.0,844.0,559.6109573802713,208.0,36.36438935995103,362.8677343566184,0.6346783248083386,3.0,432.6271720873471,190.0,213.0,508.24675775016,843.0,843.0
270.0,845.0,569.2866957466505,208.0,36.36438935995103,369.9920256810095,0.6346783248083386,3.0,439.751463411738,190.0,213.0,517.9224961165392,844.0,844.0
270.0,846.0,570.8993188077138,208.0,36.36438935995103,371.179407568408,0.6346783248083386,3.0,440.93884529913663,190.0,213.0,519.5351191776024,845.0,845.0
272.0,851.0,599.2730494320017,200.0,28.968546688556675,240.7817142342083,0.5055965192330143,3.0,301.5574048677841,180.0,205.0,565.6281356669073,850.0,850.0
272.0,852.0,605.7068103786012,200.0,28.968546688556675,244.34339045667463,0.5055965192330143,3.0,305.1190810902505,180.0,205.0,572.0618966135067,851.0,851.0
273.0,853.0,132.49397754887656,209.0,126.27160906791686,452.392953500589,2.2038553300262773,3.0,419.514844846136,194.0,202.0,87.68934118582605,852.0,852.0
273.0,854.0,125.37703978639672,209.0,126.27160906791686,462.0915590930729,2.2038553300262773,3.0,429.21345043862,194.0,202.0,80.57240342334617,853.0,853.0
273.0,855.0,118.26010202391684,209.0,126.27160906791686,471.7901646855569,2.2038553300262773,3.0,438.912056031104,194.0,202.0,73.45546566086631,854.0,854.0
273.0,856.0,111.14316426143697,209.0,126.27160906791686,481.4887702780409,2.2038553300262773,3.0,448.61066162358793,194.0,202.0,66.33852789838645,855.0,855.0
273.0,857.0,104.0262264989571,209.0,126.27160906791686,491.1873758705249,2.2038553300262773,3.0,458.30926721607193,194.0,202.0,59.221590135906574,856.0,856.0
273.0,858.0,96.90928873647724,209.0,126.27160906791686,500.8859814630088,2.2038553300262773,3.0,468.00787280855593,194.0,202.0,52.10465237342672,857.0,857.0
273.0,859.0,89.79235097399739,209.0,126.27160906791686,510.5845870554928,2.2038553300262773,3.0,477.7064784010398,194.0,202.0,44.987714610946846,858.0,858.0
271.0,847.0,191.50963842191783,134.0,68.87425124645233,293.61727549696207,1.2020824540964017,3.0,307.46127644374434,160.0,66.0,155.68002179721125,846.0,846.0
271.0,848.0,195.93674422416228,134.0,68.87425124645233,305.0750545206122,1.2020824540964017,3.0,318.91905546739434,160.0,66.0,160.10712759945568,847.0,847.0
271.0,849.0,200.3638500264068,134.0,68.87425124645233,316.53283354426225,1.2020824540964017,3.0,330.3768344910445,160.0,66.0,164.5342334017002,848.0,848.0
271.0,850.0,201.47062647696788,134.0,68.87425124645233,319.39727830017483,1.2020824540964017,3.0,333.241279246957,160.0,66.0,165.6410098522613,849.0,849.0
274.0,860.0,301.824879649231,92.0,79.83047425746919,459.61983916634,1.3933046192214125,3.0,465.39168900763656,105.0,55.0,269.64810105024964,859.0,859.0
274.0,861.0,302.2024759754822,92.0,79.83047425746919,461.7248546680679,1.3933046192214125,3.0,467.4967045093644,105.0,55.0,270.02569737650083,860.0,860.0
265.0,826.0,316.4251522736763,41.0,27.019380033016205,449.7978845276686,0.471577143423747,3.0,473.8237806034418,48.0,0.0,304.1731085533304,825.0,825.0
265.0,827.0,327.18025930418617,41.0,27.019380033016205,455.2824683758306,0.471577143423747,3.0,479.30836445160384,48.0,0.0,314.92821558384026,826.0,826.0
265.0,828.0,337.935366334696,41.0,27.019380033016205,460.7670522239928,0.471577143423747,3.0,484.792948299766,48.0,0.0,325.6833226143501,827.0,827.0
265.0,829.0,348.69047336520583,41.0,27.019380033016205,466.2516360721549,0.471577143423747,3.0,490.27753214792807,48.0,0.0,336.43842964486,828.0,828.0
265.0,830.0,350.4829912036242,41.0,27.019380033016205,467.1657333801819,0.471577143423747,3.0,491.1916294559552,48.0,0.0,338.2309474832782,829.0,829.0
